数据下载时间：2021-06-30 17:34:55 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/569574587326/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,湖**子,口味: 450g*5包【经典款】,好评,辣度是值得大家购买，也推荐给了朋友，用辣白菜做点儿寿司，也会特别好吃，而且泡菜味道非常的好，性价比非常高。泡菜跟我在韩料店吃的是一个味道的，不会特别酸辣有点甜 拿到手再放放让他发酵一下酸一点更好吃,-,-,2021-06-21
2,哆**1,口味: 450g*5包【经典款】,好评,泡菜的味道浓厚口感纯正清爽，吃面吃米饭都是不错的好搭配。很下饭很有食欲的正宗风味辣白菜，虽然身在他乡，也能遇到美味的泡菜也是好有口福。不错的选择，吃到的都是特色辣白菜。很有说不出的幸福感，味道就是好啊,很可,-,2021-06-22
3,轩**0,口味: 251g*7包【升级款】,好评,"这个外包装漂亮,酸甜辣口味的很喜欢,吃饭必不可少的东西。没有胃口的时候吃一点感觉都能多吃一碗米饭。味道甜度合适,口感脆嫩爽口,价格实惠比市场便宜的多。非常下饭,,存放很方便,一次吃袋刚刚好,喜欢极了",-,-,2021-06-19
4,我**o,口味: 251g*7包【升级款】,好评,第一次是朋友请我吃的，然后我要链接买的，这次是第三次了，五大包收到就打开了一包，本来以为一次吃不完的，谁知道开了以后其他人都在夹一下子就没了，太好吃了，而且还这么便宜，每袋儿450个，非常满足。还可以做泡菜饼泡菜汤，还有炖汤，我打算试一试，这次终于买对了，辣白菜吃起来甜甜辣辣的，真的是非常的美味好吃，这次又买了他家的泡菜调料，打算自己做一下辣白菜。让大家尝尝我的手艺,-,-,2021-06-15
5,y**e,口味: 450g*5包【经典款】,好评,卖家发货挺快的 包装也挺好的，没有漏单和破损，这个包装就很结实，我都放在冰箱里，这样能保持甜味儿多一些 ， 如果想吃酸一些的，就可以放在外面，让它自然发酵，有一个过程 ，我这种放在冰箱的话，就是味道酸的，不会那么特别快，微甜泡冷面吃。,-,-,2021-06-21
6,余**瘩,口味: 450g*5包【经典款】,好评,今天收到货就马上开了一袋，味道就跟在外面吃的一模一样，超赞！甜辣甜辣的，个人觉得入口甜后劲有点辣，开一袋一个宿舍一起吃一天刚好能吃完。日期还挺新鲜。,-,-,2021-06-21
7,章**l,口味: 251g*7包【升级款】,好评,颜色看起来就有食欲，可以做辣白菜炒饭，土豆片儿，泡面冷面火锅，爱乐爱这个味道和价格，性价比特别高。打开包装，香味扑鼻而来，胃口大开，微微辣不咸，酸酸甜甜，特别好吃,-,-,2021-06-20
8,伟**9,口味: 450g*5包【经典款】,好评,收到货了，很满意酸辣味的，吃起来香香甜甜的，超级好吃特别下饭，分量也是很足的，物流发货也是比较快的，推荐大家购买。,真的，很不错，一直在他家买，在另外两家买了2次不好吃，还是他家的口味不错,-,2021-06-21
9,悠**c,口味: 450g*5包【经典款】,好评,很大一箱的泡菜 ，可以吃很久了 口味酸酸甜甜辣辣的，是我的菜～ 我买的是免切的 非常适合我这种懒人 直接装罐子里放冰箱慢慢吃,-,-,2021-06-22
10,t**6,口味: 450g*5包【经典款】,好评,物流超级快 家里人爱吃泡菜，就买了一箱回来尝尝，隔着箱子都能闻到香味扑鼻，味道是真的好吃，配饭，煮东西味道都是很美味的，,-,-,2021-06-22
11,天**儿,口味: 450g*5包【经典款】,好评,口感来说，酸酸甜甜的，有点点的辣，跟我几年前买的辣白菜一个味道，很正宗。做泡菜豆腐汤特别好吃，往方便面里下也好吃。还会回购，这个量太多了，我一个人吃不完，可能要好久才吃的完。买回来后好几天，天天吃泡菜，只需要一点点，就能做出来三人份的泡菜汤。,-,-,2021-06-20
12,e**a,口味: 450g*5包【经典款】,好评,宝贝收到，包装严实完美，宝贝做工精细精美精致，好产品高质量值得信赖值得拥有。客服小姐姐的态度也超级好 吃货的最佳选择最佳搭档，好东东。开心就好哈哈哈，开心每时每刻哈哈哈哈哈。,-,-,2021-06-19
13,轮**伤,口味: 450g*5包【经典款】,好评,真的超级好吃的泡菜，哈哈哈。泡菜收到真的太惊喜，满满一大袋还是切割好的，开袋即食，当天晚上被我们吃光光了，必买必买，自己还加一点辣椒面，味道辣辣的，好吃 给上一个大赞。,-,-,2021-06-19
