数据下载时间：2021-07-01 13:41:30 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/44882239796/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
119,诚**吗,,好评,店家服务态度很好快递挺快的。,-,-,2021-06-25
120,y**o,,好评,这个味道特别的好,-,-,2021-06-18
121,t**9,,好评,挺好的 之前就买过,-,-,2021-06-25
122,t**3,,好评,溶解难易：很容易溶解 包装品质：挺好的 口感味道：没店里卖的酸，但是已经很不错了 ,-,-,2021-06-24
123,微**z,,好评,一如既往的好喝，卖了好几次了，满意 ,-,-,2021-06-17
124,l**8,,好评,再次大量网购，口感特爽 ,-,-,2021-06-13
125,枉**去,,好评,冷饮口感不错,-,-,2021-06-19
126,h**9,,好评,味道不错，好喝 ,-,-,2021-06-21
127,子**8,,好评,口感味道：很好 ,-,-,2021-06-18
128,x**5,,好评,一如既往的好喝。,-,-,2021-06-19
129,t**0,,好评,挺好的  是那个味,-,-,2021-06-24
130,g**8,,好评,喜欢的味道,-,-,2021-06-24
131,李**好,,好评,还不错，味正,-,-,2021-06-17
132,t**5,,好评,此用户没有填写评价。,味道真的不错,-,2021-06-04
133,1**2,,好评,酸酸甜甜就是我的最爱，好喝 ,-,-,2021-06-10
134,丁**爷,,好评,好喝不贵,-,-,2021-06-18
135,t**0,,好评,不错，味道很好，喝完在来 ,-,-,2021-06-24
136,t**6,,好评,非常不错,-,-,2021-06-26
137,t**6,,好评,👌从没想过这么实惠的价格，😴能买到这么好的宝贝，😃性价比非常高，我很喜欢哦😃 ,-,-,2021-06-26
138,汤**5,,好评,口味不错，值得购买！,-,-,2021-06-20
139,t**5,,好评,跟邵汇大虾里的一个味，赞,-,-,2021-06-15
140,w**4,,好评,质量很好，发货物流也很快,-,-,2021-06-19
141,b**5,,好评,口感非常不错，每年夏天都会买几包， 缺点就是太湿了，小口径的杯子不好倒进去，经常撒出来能否送个漏斗一类的工具， ,-,-,2021-06-14
142,殇**华,,好评,超大包，味道好，无异味，冷水可溶 ,-,-,2021-06-11
143,t**9,,好评,好喝，值得购买哦,-,-,2021-06-25
144,启**娱,,好评,口感真好，价格非常合适，简单易操作， ,-,-,2021-06-14
145,情**怨,,好评,东西收到了，用这个牌子的酸梅粉配的梅汁非常好喝，已经第二次买了，谢谢了。,-,-,2021-06-10
146,紫**玉,,好评,味道不错，就是一大包，要是能一小包一小包，方便存放,-,-,2021-06-13
147,上**乡,,好评,十几块钱一大包，而且味道很不错，酸酸甜甜的，喜欢。,-,-,2021-06-11
148,品**恩,,好评,冲水容易溶解，，甜酸适中，，儿子很喜欢 ,-,-,2021-06-13
149,t**9,,好评,加冰绝配，上次买过一次，回购 ,-,-,2021-06-25
150,t**2,,好评,喜欢喝康师傅的酸梅汤，感觉这款酸梅汤粉冲出来的不如康师傅的好喝，太甜了，梅子的酸味少了,-,-,2021-06-10
151,t**1,,好评,口感相当不错，名副其实的好喝，尤其是冰镇一下口感更爽,-,-,2021-06-09
152,草**狼,,好评,按照10：1的比例，基本没味道，放多了又太甜了，很很很很一般 ,-,-,2021-06-20
153,t**8,,好评,这个玩意喝完拉肚子，建议大家不要买，谁买谁上当？联系客服，客服是各种敷衍。还说什么敏感度，敏感**，坑人的玩意，祝你们卖家全家拉肚子,喝完拉肚子。建议大家不要买，谁买谁**，谁买谁后悔。卖家各种敷衍，完全不负责任，祝卖家全家拉肚子,-,2021-06-22
154,风**9,,好评,物流快，满意,-,-,2021-06-15
155,纳**3,,好评,口感不错，同事喝了都说好 ,-,-,2021-06-10
156,t**2,,好评,味道纯正,-,-,2021-06-14
157,风**8,,好评,第三次购买，还是老品质，味道不错,-,-,2021-06-10
158,f**7,,好评,这两包真的好大……一包顶以前超市买的两三包了,-,-,2021-06-20
159,i**肉,,好评,回购，味道不错的，去年喝了一夏天，今年继续 ,-,-,2021-06-10
160,小**8,,好评,个人觉得味道不错，物流也很快，就是包装有一点损坏了,-,-,2021-06-22
161,思**娃,,好评,合适，挺好,-,-,2021-06-14
162,长**雪,,好评,还行，有点酸,-,-,2021-06-20
163,t**8,,好评,味道还行,-,-,2021-06-22
164,g**1,,好评,口感还行 。,-,-,2021-06-20
165,t**8,,好评,非常nice，老大一包,-,-,2021-06-22
166,t**3,,好评,一直回购的产品，味道还不错 ,-,-,2021-06-24
167,锦**9,,好评,跟回民街的不一样，差点,-,-,2021-06-20
168,k**1,,好评,想买的别买了，大家看下成分表吧，全是添加剂和香精啊，哪有一点酸梅的成分。冲了点，这甜度都齁嗓子。而且客服态度也不好，我快递9天了一直在揽收，中途让她们给查，一直说是仓库爆仓让我等，期间都是机器人回复也是无语了。他家好像没客服，后来好不容易联系上了，说是快递丢了，给我补发。买一个酸梅粉，发了半个月才到货，也是服了。不会再回购了，太差劲了,-,-,2021-06-17
169,卓**凡,,好评,酸甜可口，好喝又解暑,-,-,2021-06-09
170,t**3,,好评,非常好喝，很大一包,-,-,2021-06-24
171,怡**贝,,好评,一直好吃 买了很多年了,-,-,2021-06-14
172,f**1,,好评,一直用这家的，非常棒!,-,-,2021-06-12
173,m**n,,好评,还可以！！味道不错！,-,-,2021-06-22
174,t**2,,好评,邮政快递比从前快些了，味道很好,-,-,2021-06-13
175,错**口,,好评,不错不错味道好极了,-,-,2021-06-12
176,t**3,,好评,味道不错，好喝,-,-,2021-06-24
177,威**0,,好评,还不错，挺好喝,-,-,2021-06-11
178,7**e,,好评,不错，味道很好，打算继续购买,-,-,2021-06-12
179,t**1,,好评,收到了，还没用，不过量挺多的,-,-,2021-06-20
180,赵**y,,好评,物流很快，口味很好，价格很实惠，五星好评！,-,-,2021-06-09
181,王**1,,好评,无限回购,-,-,2021-06-14
182,s**8,,好评,冰冰凉，很爽！,-,-,2021-06-14
183,小**8,,好评,还可以吧,-,-,2021-06-13
184,随**遇,,好评,不错，好喝，十分推荐,-,-,2021-06-10
185,刘**2,,好评,1.5升的开水冲5大勺酸梅粉，放凉以后加入冰块，很好喝(✪▽✪)！桂花的香味，喝到嘴里酸酸的，后劲是淡淡的甜，生精解渴！很大一包！喜欢陕西，喜欢西安(ღ˘⌣˘ღ),-,-,2021-06-08
186,t**2,,好评,十分满意，下次再来。,-,-,2021-06-10
187,t**3,,好评,味道好极了  谢谢老板 ,-,-,2021-06-24
188,鲍**伶,,好评,終於收到我需要的寶貝了，東西很好，價美物廉，謝謝掌櫃的！說實在，這是我淘寶購物來讓我最滿意的一次購物。無論是掌櫃的態度還是對物品，我都非常滿意的。掌櫃態度很專業熱情，有問必答，回復也很快，我問了不少問題，他都不覺得煩，都會認真回答我，這點我向掌櫃表示由衷的敬意，這樣的好掌櫃可不多。再說寶貝，正是我需要的，收到的時候包裝完整，打開後讓我驚喜的是，寶貝比我想象中的還要好！不得不得竪起大拇指。下次需要的時候我還會再來哦  ,-,-,2021-06-03
189,l**1,,好评,酸梅粉收到了，还是原来的那个味道，好喝还不贵 ,-,-,2021-06-01
190,z**仙,,好评,收到了好大一包，不知道泡出来什么味道 ,-,-,2021-06-15
191,虫**4,,好评,发货满快的，，，快递也很快就到了，，，酸梅粉收到，与店家描述的一致，味道还行，，， ,-,-,2021-06-17
192,j**3,,好评,溶解难易：易溶解 配件问题：买五送一 包装品质：简单袋装包装不错 外观品相：逛超市发现的品牌 口感味道：口感味道跟线下门店差不多 ,-,-,2021-06-14
193,t**3,,好评,很好喝的。属于很好喝的渡夏凉茶。,-,-,2021-06-24
194,黄**贴,,好评,溶解难易：易。 包装品质：严。 外观品相：好。 口感味道：好。 味道不错。 ,-,-,2021-06-05
195,叼**俊,,好评,东西不错，还有优惠，可以放心省钱购买，不要犹豫了,-,-,2021-05-29
196,太**星,,好评,物流不行，到我手上都漏气了,-,-,2021-06-19
197,林**7,,好评,朋友介绍，喝下来效果还不错，就是没有上火，不知道效果怎么样，还没有用。,-,-,2021-06-15
198,须**6,,好评,品质很不错🍆，性价比比较高的的商品🍀，喜欢的亲可以直接下手不要犹豫哦📍,-,-,2021-05-30
199,莫**1,,好评,很不错，酸酸甜甜。物美价廉,-,-,2021-06-03
200,x**痕,,好评,味道不错，第二次回购了，加点冰糖。或者蜂蜜，冰镇一下更好喝,-,-,2021-06-07
201,d**7,,好评,第N 次回购，老公做事太热了喝这个解渴,-,-,2021-06-08
202,瑶**1,,好评,口感只喝到甜，没有酸味，还差点东西，,-,-,2021-06-15
203,b**8,,好评,夏天的最爱，满满六大包。 ,-,-,2021-06-04
204,星**辰,,好评,夏天喝白开水加点这个相当美。,-,-,2021-06-03
205,c**0,,好评,东西挺好，快递太垃圾，货到了电话都不打，而且还放在挺远的地方 ,-,-,2021-06-15
206,拉**9,,好评,还行，第一次物流四五天没有收到货联系商家后商家告知快递丢货了看是退款还是补发毅然的选择了补发第二次物流很快三天内到达！前面让人很不高兴后面商家处理得当化解矛盾！,-,-,2021-06-15
207,c**2,,好评,量很足，味道还不错，夏天来一杯冰镇的酸梅汁很过瘾,-,-,2021-05-30
208,元**王,,好评,还行吧。太甜了，香精好像多了，要是再酸一点就好了,-,-,2021-06-07
209,c**5,,好评,质量可以，好评全5分。,-,-,2021-06-08
210,心**伤,,好评,一大袋，口味可以。 ,-,-,2021-06-17
211,w**9,,好评,真不错，一袋都快喝完了，还会来回购的 ,-,-,2021-05-28
212,哎**r,,好评,我小弟说挺好喝的,-,-,2021-05-31
213,t**8,,好评,挺不错，清凉,-,-,2021-06-22
214,桃**z,,好评,真的太好喝了！下次还会光顾太棒了！,-,-,2021-06-08
215,j**8,,好评,不好喝 一般！,-,-,2021-06-15
216,兔**刘,,好评,很好的，多年买了，夏天饮料非常棒！！！,-,-,2021-05-29
217,铅**8,,好评,口感一般 ,-,-,2021-06-17
218,美**子,,好评,味道很好，天气热喝着很解暑。 ,-,-,2021-05-29
219,女**2,,好评,快递慢*了，我的七八天才收到东西 ,-,-,2021-06-14
220,t**4,,好评,西安到洛阳，四天半。快递超级慢。差评,-,-,2021-06-18
221,x**u,,好评,价亷物美值得购买 ,-,-,2021-05-28
222,c**8,,好评,每年都回购，挺好,-,-,2021-05-29
223,d**1,,好评,味道不错，很好喝,-,-,2021-06-06
224,n**6,,好评,挺好，味道不错 ,-,-,2021-06-08
225,k**湖,,好评,很享用！味道好！,-,-,2021-05-31
226,雪**0,,好评,收到。今天打开喝了，味道不错有点老味道，最后有点桂花味道。溶解快。包装不错没有破损。 ,-,-,2021-05-26
227,少**l,,好评,太酸了，没有甜味 ,-,-,2021-06-16
228,z**3,,好评,每年夏天的必备,-,-,2021-05-29
229,南**阳,,好评,很好喝  酸酸甜甜,-,-,2021-05-28
230,y**3,,好评,还不错，蛮好的,-,-,2021-05-29
231,嘉**仔,,好评,不错不错！味道好,-,-,2021-06-06
232,c**1,,好评,很多很好喝，nice ,-,-,2021-06-06
233,亿**0,,好评,特别大一包,-,-,2021-06-15
234,t**8,,好评,味道还不错,-,-,2021-06-22
235,竹**子,,好评,宝贝不错，性价比高，物流也很快，非常满意。,-,-,2021-05-28
236,x**9,,好评,特别满意 ,-,-,2021-06-04
237,皮**9,,好评,好大一包 ,-,-,2021-06-05
238,t**5,,好评,宝贝收到，物流很快，商家也很热心，值得购买，质量不错哦,-,-,2021-05-30
239,南**1,,好评,好评，传统酸梅汤口味。 ,-,-,2021-06-05
240,小**来,,好评,多次购买了 ,-,-,2021-05-29
241,人**欢,,好评,一直在这家买 ,-,-,2021-06-01
242,冰**凝,,好评,宝贝质量很好，很喜欢,-,-,2021-05-30
243,t**9,,好评,物美价廉，好！,-,-,2021-06-25
244,毅**淘,,好评,不错，很满意，味道很好,-,-,2021-06-04
245,s**熠,,好评,溶解难易：挺好溶解的 配件问题：一大袋一次喝不完，商家如果能送个小夹子那就更完美了（想象中）或者改成哪种有塑封条的袋子会不会体验更好了😁😁😁 包装品质：就是回来外面袋子上都是酸梅粉，希望在家能注重下外观形象 口感味道：挺不错，感觉和卖的口味差不多 ,-,-,2021-05-13
246,t**3,,好评,颗粒感太强，不溶解，满满的化学药品味道。估计是假的。 ,-,-,2021-06-24
247,金**诺,,好评,有什么说什么，宝贝质量没的说，冲出来也挺好喝！但是！这物流速度和客服是真让人无语，客服直接不理人，全是系统自动回复，物流速度更是慢的要*！无语！,-,-,2021-06-07
248,连**业,,好评,物美价廉,-,-,2021-06-01
249,t**9,,好评,量多，便宜，感觉有白糖不容易化开。然后味道一般，香精味儿比较重，还行吧。 ,-,-,2021-06-25
250,y**q,,好评,一如既往的好！已经买过很多次了，也买过其他牌子的，都不如这个好。希望卖家多做活动。用得挺好的 使用效果：很好包装与外观：包装没有问题，没有什么损害的。,-,-,2021-05-10
251,爱**y,,好评,对于这个物流我只能说是无语了真的我五号下单十一号才到我真的是浪费了好多时间如果快递这么慢可以和顾客说让顾客自己选择要不要买是不是这样真的是耽误我的事情差评差评如果不着急用倒是没关系问题是我着急啊 ,-,-,2021-06-11
252,云**生,,好评,做了个果冻，味道杠杠滴！,-,-,2021-05-22
253,t**2,,好评,一分都不想给，自己发错货补两块钱就觉得能解决问题？ ,-,-,2021-06-10
254,t**5,,好评,质量是真的差，收到货之后那个包装都是烂的，客服也是爱理不理的那种，真的无语了,-,-,2021-06-12
255,蓝**可,,好评,好喝，和店里卖的没差，好评！！😀😀,-,-,2021-05-23
256,l**果,,好评,非常nice,-,-,2021-05-24
257,1**g,,好评,去年就在贵店铺买过两次，夏天降温比较好，性价比很高，喝完继续在贵店铺购买 ,-,-,2021-05-14
258,聂**乐,,好评,全是食品添加剂根本就没有一点酸梅的成分，别的牌子的酸梅粉人家都有酸梅的成分的，太假了吧！谁买谁上当受骗。,-,-,2021-06-12
259,z**9,,好评,溶解难易：容易 口感味道：还是不错的 ,-,-,2021-06-08
260,深**刃,,好评,好喝，量大实惠，可以喝好久,-,-,2021-05-18
261,张**锴,,好评,东西非常好，卖家的服务也好，一开始以为东西丢了，后来快递又送了过来，虽然外包装损坏但是东西都好，非常感谢,-,-,2021-05-15
262,海**哈,,好评,凉水泡更好喝，相比卖的没有那么甜，喝起来还可以 ,-,-,2021-05-12
263,眼**涩,,好评,买了好多次，不知道味道是否一样，没有打开尼 ,-,-,2021-06-09
264,爹**摆,,好评,口感味道：太差了，就是在在喝添加剂。不建议购买 ,-,-,2021-06-09
265,暗**主,,好评,不好喝，用的凉矿泉水加冰块仍然不咋样 ,-,-,2021-06-10
266,y**n,,好评,老顾客了，希望能有更多优惠,-,-,2021-05-20
267,追**帅,,好评,不错口味可以挺好喝下次还会再买,-,-,2021-05-26
268,坚**米,,好评,正品 好喝 味道很正,-,-,2021-05-12
269,t**9,,好评,买回来之后包装还漏气了,-,-,2021-06-25
270,卿**7,,好评,好喝 和店里喝的 一样哈哈哈哈 ,-,-,2021-05-16
271,t**4,,好评,酸酸甜甜的   在冰箱里放一会   口感更好   挺不错的,-,-,2021-05-26
272,陕**敏,,好评,味道还是一如既往的好，非常棒！冰镇会更好！ ,-,-,2021-05-14
273,t**4,,好评,非常难喝，完全没有小时候的味道。,喝多了肝疼特难受,-,2021-06-09
274,d**2,,好评,还是那个口味，夏天喝冰镇酸梅汤就是爽,-,-,2021-05-22
275,有**y,,好评,这是用蜗牛送的货吗，省内送了五天,-,-,2021-06-05
276,l**2,,好评,给孩子买的，应该好喝,-,-,2021-05-18
277,缘**4,,好评,非常好喝 酸酸甜甜的 家人一直认可,-,-,2021-05-19
278,s**x,,好评,不错的选择老顾客了一如既往的好， ,-,-,2021-05-22
279,骁**8,,好评,已经买过几次了，老顾客，支持 ,-,-,2021-05-23
280,崔**1,,好评,长期在用这家的产品，好评五星,-,-,2021-05-14
281,b**9,,好评,好喝，还行。。。。 ,-,-,2021-06-11
282,流**颜,,好评,味道一般般吧,-,-,2021-06-06
283,穿**5,,好评,包装品质：包装差 ,-,-,2021-06-13
284,妖**妹,,好评,每年夏天都买，好喝又不贵,-,-,2021-05-25
285,z**5,,好评,好喝，和卖的酸梅汤一个味道！,-,-,2021-05-14
286,d**6,,好评,很好的饮粉，年年买。全五星好评！ ,-,-,2021-05-20
287,t**4,,好评,宿舍一起买的，评价都不错。,-,-,2021-05-18
288,朔**魂,,好评,还不错，有需要再来买,-,-,2021-05-16
289,崔**1,,好评,又收到一件，五星好评 ,-,-,2021-05-15
290,冰**星,,好评,第一次购买，味道挺不错的。好评！,-,-,2021-05-18
291,云**s,,好评,多次购买了，非常好,-,-,2021-05-21
292,h**6,,好评,非常不错，全五分，下次还会再来,-,-,2021-05-26
293,悦**宝,,好评,快递公司是我最满意的，希望店家继续和中通合作，快，方便 ,-,-,2021-05-12
294,雪**6,,好评,感觉不是很好喝！,-,-,2021-06-07
295,忘**8,,好评,还没品尝呢，好了再追评,-,-,2021-05-26
296,吴**z,,好评,每年天热都会买2包,-,-,2021-05-21
297,x**茹,,好评,此用户没有填写评价。,口感不是太好,-,2021-05-29
298,胖**同,,好评,好  味道不错不错不错不错 ,-,-,2021-05-13
299,t**1,,好评,口味很好，好喝。,-,-,2021-05-24
300,t**3,,好评,一如既往的好。,-,-,2021-06-24
301,t**3,,好评,味道很不错,-,-,2021-06-24
