数据下载时间：2021-07-01 13:39:45 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/545852157095/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
77,奶**丁,口味: 【畅销款】1斤全混香菇豆干+30包全混q弹豆干,好评,满满一大包呀。买的混合味的，没想到我几个小侄女那么喜欢吃呀，几天时间就差不多吃完不辣的。辣的没人动，准备给老爸做下酒的辅助菜哈哈哈 ,-,-,2021-06-11
78,t**6,口味: 【实惠款】1斤香菇豆干+30包q弹豆干+20包手撕素肉,好评,作为一个重庆人，还是很符合口味的，也买了很多次了 ,-,-,2021-06-26
79,蕴**m,口味: 泡椒味2斤【买2份送20包q豆干】,好评,很好吃，我家孩子爱吃这种没有香菇的 ,-,-,2021-06-23
80,宋**7,口味: 香菇不辣口味2斤【买2份送20包q豆干】,好评,豆干紧实，包裹的香菇也很鲜很香，但是如果能适当增加一些辣味可能味道更丰富吧。,-,-,2021-06-15
81,亚**f,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,快递比较快，各种口味特别多，吃起来很好吃，妈妈也喜欢吃。,-,-,2021-06-26
82,l**8,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,好吃还便宜，已经购买多次了，会回购 ,-,-,2021-06-24
83,t**7,口味: 混合全部辣味2斤【买2份送20包q豆干】,好评,非常好吃，并且实惠，会回购,-,-,2021-06-24
84,t**5,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,豆干很好吃，喜欢香菇口味，总体不错！很实惠,-,-,2021-06-12
85,晓**8,口味: 混合全部辣味2斤【买2份送20包q豆干】,好评,味道特别正宗，过一阵子不吃就会想～ 豆干软硬适中，麻辣味也很经典。,-,-,2021-06-17
86,t**9,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,挺好吃，和超市买的口味一样,-,-,2021-06-18
87,尊**1,口味: 4种非香菇口味2斤【买2份送20包q豆干】,好评,还不错，味道可以！分量也足！ ,-,-,2021-06-25
88,张**z,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,好吃，实惠，多次购买！618买更实惠,-,-,2021-06-21
89,t**4,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,还挺不错的，味道可以,-,-,2021-06-19
90,t**2,口味: 【畅销款】1斤全混香菇豆干+30包全混q弹豆干,好评,好吃，比超市优惠！,-,-,2021-06-26
91,z**1,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,豆干味道不错，当小零食吃的,-,-,2021-06-22
92,f**m,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,便宜倒是便宜，就是太咸了，每个口味都吃了，味道差别不大。,-,-,2021-06-23
93,合**迪,口味: 香菇辣混口味2斤【买2份送20包q豆干】,好评,买过很多次了，味道真的很好，有机会会回购的,-,-,2021-06-21
94,t**5,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,好吃，都分给同事了，大家都觉得不错,-,-,2021-06-12
95,跨**情,口味: 【实惠款】1斤香菇豆干+30包q弹豆干+20包手撕素肉,好评,豆腐干不错性价比高，我很喜欢，下次还会光临 ,-,-,2021-06-26
96,m**1,口味: 4种非香菇口味2斤【买2份送20包q豆干】,好评,分量很足，跟超市里卖的一样的，不错,-,-,2021-06-26
97,d**y,口味: （不辣）牛肉香菇味2斤【买2份送20包q豆干】,好评,味道还不错，荤素搭配的味道,-,-,2021-06-24
98,心**6,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,新鲜度：很新鲜 口感味道：很好吃 非常满意。 ,-,-,2021-06-16
99,g**1,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,味道不错，性价比杠杠的! ,-,-,2021-06-25
100,t**e,口味: （不辣）卤香香菇味2斤【买2份送20包q豆干】,好评,豆干味道不错，好吃,-,-,2021-06-23
101,世**能,口味: 6种香菇口味混合2斤【买2份送20包q豆干】,好评,包装品质：好 商品分量：足 新鲜度：良 口感味道：好 ,-,-,2021-06-20
102,风**1,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,一直很喜欢吃豆干，这家卖的挺好吃，一点都不辣，是我中意的味道，吃完还有余香。,-,-,2021-06-19
103,t**8,口味: 【实惠款】1斤香菇豆干+30包q弹豆干+20包手撕素肉,好评,收到了，很好！口感不错，更喜欢手撕素肉。 ,-,-,2021-06-23
104,z**5,口味: 【经典款】香菇豆干1斤+20包辣味素肉+1斤香辣藕片,好评,味道不错，吃完下次继续光顾。,-,-,2021-06-26
105,樱**5,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,商品分量：分量很足，味道还可以，一般般，不过这个价格挺划算的，偶尔饿的时候吃一下，包装挺好， ,-,-,2021-06-21
106,尽**命,口味: 混合全部辣味2斤【买2份送20包q豆干】,好评,吃第一个，馊了，发臭吃着恶心。不敢吃了。这次太失败了，刷了牙还感觉嘴里臭。,-,-,2021-06-24
107,h**贝,口味: 麻辣香菇味2斤【买2份送20包q豆干】,好评,我买的是麻辣香菇，不是很辣，味道不错。小朋友也可以吃，特别下饭👍👍😄😄 ,-,-,2021-06-14
108,你**见,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,挺好吃，很适合当小零食来吃 ,-,-,2021-06-22
109,人**5,口味: 【畅销款】1斤全混香菇豆干+30包全混q弹豆干,好评,一直买这个牌子的豆干，好吃,-,-,2021-06-21
110,b**h,口味: 混合不辣口味2斤【买2份送20包q豆干】,好评,此用户没有填写评价。,挺好吃的，准备再买些辣味的,-,2021-06-23
111,t**6,口味: 香菇辣混口味2斤【买2份送20包q豆干】,好评,包装品质：宝贝与描述基本一致，发货很快，值得一买 ,-,-,2021-06-26
112,菡**0,口味: 10种口味混合2斤【买2份送20包q豆干】,好评,还不错，跟超市买的一样,-,-,2021-06-22
113,山**6,口味: 香菇不辣口味2斤【买2份送20包q豆干】,好评,还没吃呢，习惯好评，但愿不会让人失望。,-,-,2021-06-26
