数据下载时间：2021-07-01 13:34:41 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/581583526336/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
71,抽**妞,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,挺好吃的，618购买，比超市便宜很多，喜欢，会回购的 ,-,-,2021-06-22
72,l**n,口味: .共10包4.9(混合味5包送5包）,好评,商品分量：很小一包，吃完很干，纯粹解馋买了 ,-,-,2021-06-26
73,t**7,口味: .共40包仅14.9(混合味20包送20包,好评,不错不错，当做休闲零食吃吃 ,-,-,2021-06-24
74,纤**荷,口味: 【推荐】共100包限量仅28.5(混合味50包送50包(约0.28元/包,好评,味道棒，真是物美价廉，超值超值超值 ,-,-,2021-06-24
75,t**0,口味: 共90包仅26.8(经典鲜虾味45包送45包,好评,货已经收到，很好吃，这是第二次购买了，下次还会回购……,-,-,2021-06-22
76,t**9,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,不知道是不是自己的问题，吃了之后就拉肚子了，味道真的不好，而且吃了2个口味，味道都差不多，唯一的优点大概就是便宜的 ,-,-,2021-06-21
77,一**歌,口味: 共90包仅26.8(红烧牛肉味45包送45包,好评,每一袋都挺小的，还不错吧，感觉里面的面饼比以前小了，买的红烧牛肉口味的，感觉味道变了，没有以前的好吃了，习惯好评吧 ,-,-,2021-06-24
78,z**0,口味: 【推荐】共100包限量仅28.5(混合味50包送50包(约0.28元/包（*）,好评,多种口味混搭，味道还是非常美味的，酥脆，习惯好评。 ,-,-,2021-06-16
79,d**宝,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,掌心脆味道很不错，性价比也高。比在超市买的好吃，也更便宜。吃完了再回购 ,-,-,2021-06-20
80,李**9,口味: .共10包4.9(混合味5包送5包）,好评,还不错，有十包，我一会就干完了，辣的不辣的也吃不太出来，感觉比我以前买的成箱的不一样，以前的香辣的一口就知道，我还是比较喜欢小浣熊和魔法士哦，下次买一箱那个。 ,-,-,2021-06-24
81,t**6,口味: .共10包4.9(混合味5包送5包）,好评,小小的一包随身带着很方便，饿了就可以吃，味道不错，价格也优惠，吃完继续回购！,-,-,2021-06-25
82,t**1,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,很喜欢吃，味道不错，还会回购的。 ,-,-,2021-06-20
83,飞**帝,口味: .共10包4.9(混合味5包送5包）,好评,包装品质：包装很不错 商品分量：分量还可以 口感味道：一如既往的酥脆 ,-,-,2021-06-16
84,世**处,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,一箱30包有15包是麻辣的，5包是特辣的，红烧，香葱，鸡肉味一共才10包，孩子都不能吃辣，但味道还不错，下次就买一个味道的。 ,-,-,2021-06-26
85,阿**事,口味: .共60包仅19.9(混合味30包送30包,好评,"吾已浪迹淘宝数年,但觉世风日下，深知各店之猫腻甚多，不乏其闻。然，唯此宝藏与众皆比较还不错。用起来适意，看起来也顺眼。同为出淤泥之清莲。使吾为之动容，心驰神往。甚至饭不能食,寝则不安，翻来覆去无法忘记。于是乎紧衣缩食,凑奏齐银两，倾吾所能而买。客服之热心与小二之深切让人感染,感谢怜涕。翻开包裹之时，登时金光四射，屋内升起七彩祥云，处处都是祥和之气。吾惊奇之余就是欣喜若狂,呜呼哀哉!此宝乃是天上物的，人世又得几回求!遂沐浴更衣，焚香告后与家人共赏此宝。夫则赞赏不已，不只赞赏此宝藏款型及做工，超高性之价比!且赞吾独具慧眼与时髦档次，更予唇相赠。 ",-,-,2021-06-20
86,任**6,口味: 【推荐】共100包限量仅28.5(混合味50包送50包(约0.28元/包,好评,满满的一大箱，很划算 ,-,-,2021-06-26
87,x**散,口味: .共10包4.9(混合味5包送5包）,好评,包装品质：快递箱子是有点烂 商品分量：很小的一包 口感味道：吃着还行 ,-,-,2021-06-19
88,t**9,口味: 【推荐】共30包仅9.9 (混合味15包送15包 每日限量,好评,方便面很好吃价格也很便宜 速度下单吧,-,-,2021-06-21
89,j**q,口味: .共90包仅26.8(混合味45包送45包,好评,我是第一次买这一类的产品，无法跟别的同类产品做比较，但是就我自己收到的这些来说，还是挺满意的，可以把它当成咸口味的饼干、零食来吃。而且我选的是混合口味儿，一小包一小包，使用起来既方便又合适。有喜欢同类产品的可以试试。 ,-,-,2021-06-19
