数据下载时间：2021-07-01 09:47:08 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/642793949948/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,李**荫,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,绝绝子 真的好好吃 面条又筋道又好吃 ,-,-,2021-07-01
2,x**6,口味: 爽口椒麻*8袋,好评,买了好几次啦，很棒！好吃 ,-,-,2021-07-01
3,t**0,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,爽口yyds 好恰  就是份量少了 男生2.5才够 女生也要1.5份,-,-,2021-07-01
4,a**j,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-05-09
5,开**8,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-05-25
6,y**7,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-04-27
7,唐**哥,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-05-16
8,y**y,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-05-25
9,g**7,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
10,想**律,口味: 爽口椒麻*8袋,好评,此用户没有填写评价。,-,-,2021-06-30
11,s**树,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,口感不错，味道一般吧……一包份量也太少了，女孩子吃2包还不饱 ,-,-,2021-06-30
12,n**8,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
13,l**猫,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,整体评价：好评 大大的好评 胀包问题：无 包装品质：棒 有质感 环保 口感味道：好吃 一级棒 可以自己再加点新鲜的蔬菜 黄瓜丝一类的 会更好吃 新鲜度：鲜 ,-,-,2021-06-30
14,乐**7,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
15,小**乖,口味: 葱油椒麻*8袋,好评,此用户没有填写评价。,-,-,2021-06-30
16,d**3,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
17,c**n,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
18,s**4,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
19,轻**8,口味: 葱油椒麻*8袋,好评,此用户没有填写评价。,-,-,2021-06-30
20,青**1,口味: 葱油椒麻*8袋,好评,此用户没有填写评价。,-,-,2021-06-30
21,我**息,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,味道不是很戳我,-,-,2021-06-30
22,k**5,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
23,z**5,口味: 葱油椒麻*4袋+爽口椒麻*4袋,好评,此用户没有填写评价。,-,-,2021-06-30
24,k**津,口味: 爽口椒麻*8袋,好评,此用户没有填写评价。,-,-,2021-06-30
