数据下载时间：2021-07-01 13:48:18 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/550085135290/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,清**子,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,包装品质：外包装盒出现破损。 商品分量：分量挺足。 保质期：挺长的 。 新鲜度：生产日期很近。 口感味道：味道不错，每包都感觉满满当当的，种类挺多，吃着香，就是吃多了容易上火。 ,-,-,2021-06-24
2,x**0,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,无意间在超市买这个牌子的椒盐花生，感觉很好吃，然后就来网上搜同款，首先先说这收到货的第一印象就很不好，都可以看到里面的袋子，再说说这个椒盐花生的口感，在超市买的是很脆的那种，这个口感就是感觉咬下去僵僵的，总体来说体验感很差，第一次淘宝评价这么多字,-,-,2021-06-24
3,t**1,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,这个好的呀 过年的时候在薇娅的直播间第一次买 便宜好吃 之前一直吃的烤肉味 发现还有鲜虾味的 鲜虾味的里面有花生 很香 都很好吃 赞 ,-,-,2021-06-22
4,z**l,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,包装品质：包装完好，里面也没碎 口感味道：第二次买了，挺好吃的 ,-,-,2021-06-23
5,l**b,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,日期比较新鲜 ，鲜虾味虾条豆果不怎么好吃 ，烤肉味虾条豆果味道好吃些 !,-,-,2021-06-23
6,y**9,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,真的很好吃，618活动的时候第一次买，隔了几天又买了囤着慢慢吃，儿子也超级喜欢。 ,-,-,2021-06-21
7,y**9,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,味道不错，鲜鲜的。一小包一小包独立包装，方便携带，还会回购的。 ,-,-,2021-06-21
8,时**见,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,包装品质：包装完好，没有破损 商品分量：一共两大包 保质期：日期新鲜 口感味道：很好吃，每次都会买好多 ,-,-,2021-06-20
9,w**8,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,一口气能吃3-4包 太好吃了 日期新鲜 不过喝超市买的味道不一样 ,-,-,2021-06-22
10,懵**3,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,之前看薇娅直播买来试吃了下，很好吃，儿时的味道，趁着618又买了 ,-,-,2021-06-22
11,皮**福,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,物美价廉，为数不多吃了还想吃的咸味零食，两个口味都好吃，烤肉的有点辣味，但完全可以接受。美中不足就是装袋不均匀，每样吃多吃少看缘分。,-,-,2021-06-23
12,宝**7,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,在店里买过，二宝喜欢吃，就在网上拍了，跟店里的一样。 ,-,-,2021-06-21
13,林**轩,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,非常好吃，日期很鲜当月的，客服也很好，赠品的核桃也不错！用来送礼的，以后会继续回购。 ,-,-,2021-06-21
14,时**见,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,每次都会买很多，真的很好吃，搞活动的时候也很划算，鲜虾味的最好吃，就是有个别没有塑封好，漏包了 ,-,-,2021-06-20
15,王**1,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,口味还不错，跟超市买的一样，价格比较实惠，总体来说还可以。 ,-,-,2021-06-26
16,y**3,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,小零食收到了 还未开封，已经开始期待了 ,-,-,2021-06-24
17,哈**儿,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,外包纸箱破成了那样，见图。还好里有中包装袋子，不然若是小袋散包全得丟没喽。味道还是好吃的。生产日期新鲜。 ,-,-,2021-06-20
18,y**2,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,宝宝非常喜欢吃，第二次购买了，会继续回购，希望店家多点福利 ,-,-,2021-06-22
19,乖**1,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,好吃，就认甘源牌的各类尖果各类豆！回购N次！ ,-,-,2021-06-22
20,爱**来,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,小时候咪咪的味道，几十年后，也是当下小朋友们喜欢的味道，原来味蕾也是“性相近”。不过里面没有蚕豆，而是花生，下次买有蚕豆的版本。,-,-,2021-06-24
21,m**2,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,一直喜欢这个虾条系列 比超市划算好多～日期也新鲜,-,-,2021-06-24
22,普**y,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,已经买了很多次。平时买来给老公下酒。质量口味一直都灰常不错,-,-,2021-06-23
23,j**临,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,太好吃了吧，很香，里面有花生咪咪和青豆，一包可以吃到很多东西，也很香，推荐购买 ,-,-,2021-06-20
24,大**咯,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,第二次买了，不错很好吃 ,-,-,2021-06-22
25,t**1,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,第二次购买 真的超好吃 ,-,-,2021-06-22
26,唯**笑,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,刚到就被我家的拆快递小帮手打开了 ,-,-,2021-06-23
27,江**哈,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,看产品图片买错成花生款，我不喜欢花生，建议产品图片两个都放上了！不然后来发现只有详情页中才有 ,-,-,2021-06-26
28,我**怡,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,两个味道都好吃，和在店里买的味道一样，价格实惠 ,-,-,2021-06-25
29,t**5,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,味道很不错，有花生，有青豆，还有虾米条，口感很丰富，越吃越香。 ,-,-,2021-06-24
30,美**近,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,超好吃的，我儿子特别喜欢吃这个，烤肉味里面有蟹黄蚕豆，鲜虾味里面是花生米，好吃！ ,-,-,2021-06-22
31,x**5,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,好吃，吃完回购,-,-,2021-06-22
32,独**爱,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,味道酥脆很美味，小孩子很喜欢吃 ,-,-,2021-06-22
33,宰**6,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,东西都很划算 收到包装完好 物流很快 好评， 期待更多的优惠活动哦,-,-,2021-06-25
34,a**7,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,本来觉得不错，不过这是第二包漏气的。软的，现在想不知道对身体有没有害,-,-,2021-06-25
35,小**z,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,蛋黄的好吃 豆香的味道太淡了 推荐蛋黄味 ,-,-,2021-06-19
36,羲**儿,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,超赞的小零食，第二次购买了！ 酥酥脆脆的超级香！ ,-,-,2021-06-26
37,t**6,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,味道真的特别好。我在国外，吃到小时候的味道一般。太好吃了。感谢卖家。第二次购买了,-,-,2021-06-22
38,t**7,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,还不错，个人喜欢烤肉味道的，很好吃，可以买 ,-,-,2021-06-26
39,l**1,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,宝贝收到，味道不错，儿子特喜欢吃，谢谢店家的宝贝，吃完会回购的 ,-,-,2021-06-20
40,为**落,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,货收到后就拆开用了，质量很好，东西和官网买的没区别！,-,-,2021-06-21
41,1**爱,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,商品分量：足够 口感味道：不错 ,-,-,2021-06-25
42,最**h,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,多次回购了，连不爱吃零食的爸爸都喜欢吃,-,-,2021-06-21
43,t**8,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,今天刚收到货，挺好的，独立包装的两大包，味道也好，美味。,-,-,2021-06-22
44,s**u,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,听还行，小零食。分量很大,-,-,2021-06-26
45,t**3,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,还是这个牌子的好吃，宝宝也爱吃，一直买这个牌子的，不错，下次还会继续购买。,-,-,2021-06-26
46,娴**2,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,味道不错，小朋友们喜欢吃，大朋友们也喜欢吃,-,-,2021-06-22
47,w**y,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,分量挺足的，包装很好。一小袋吃起来也方便。,-,-,2021-06-21
48,e**6,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,很好吃，日期很新鲜。就是小袋的好小。 ,-,-,2021-06-25
49,m**a,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,独立小包装，挺好的。味道很棒 ,-,-,2021-06-20
50,d**2,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,特别好，不油，不硬，酥脆香醇,-,-,2021-06-24
51,为**落,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,特别特别特别好，没有任何破损的地方，外观也好看，好评！,-,-,2021-06-21
52,y**i,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,一如既往的好吃，宝宝的最爱啊。,-,-,2021-06-21
53,w**葶,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,拿回来一天就被我儿子吃完了，说很好吃,-,-,2021-06-26
54,鑫**8,食品口味: 鲜虾味虾条豆果570g （共约44小包）,好评,口感味道：味道不错，很好吃 ,-,-,2021-06-21
55,烟**烟,食品口味: 【鲜虾虾条豆果285g+烤肉虾条豆果285g】 （共约44小包）,好评,大品牌，值得信赖，口感好，满意，有需要还会再次光顾的 ,-,-,2021-06-25
56,乖**崽,食品口味: 烤肉虾条豆果570g（共约44小包）,好评,味道很好，上班无聊的时候吃吃挺好的。,-,-,2021-06-26
