数据下载时间：2021-06-30 09:44:26 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/595399070077/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
114,崔**好,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,宝贝好吃，值得购买,-,-,2021-06-25
115,s**空,食品口味: 【实惠半斤装】菠萝蜜250克袋装,好评,各种脆片都很好吃，给孩子吃，没什么添加，会继续回购的， ,-,-,2021-06-14
116,d**2,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,不错，口感好,-,-,2021-06-25
117,t**5,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,口味可以，就是运输中压碎的挺多,-,-,2021-06-21
118,胖**笋,食品口味: 【爆款组合】菠萝蜜250克+果蔬脆250克（共发500克）,好评,品种多样，香酥可口，五星好评！,-,-,2021-06-20
119,江**哈,食品口味: 【实惠半斤装】菠萝蜜250克袋装,好评,味道可以，份量很足，包装很好。 ,-,-,2021-06-18
120,t**1,食品口味: 【爆款组合】菠萝蜜250克+果蔬脆250克（共发500克）,好评,很好吃，是新日期，还没吃完，又买一份,-,-,2021-06-20
121,木**心,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,还没吃，但看着感觉还不错，好的话会再来,-,-,2021-06-16
122,扑**潴,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,口感味道：不错，挺好吃的 ,-,-,2021-06-18
123,t**2,食品口味: 【爆款组合】菠萝蜜250克+果蔬脆250克（共发500克）,好评,不错，好吃+好评！！！,-,-,2021-06-22
124,t**4,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,好吃，物有所值。,-,-,2021-06-22
125,猫**9,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,两袋加包装起来才280克，哪里有500克,-,-,2021-06-25
126,a**9,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,零食已收到，味道不错哦,-,-,2021-06-17
127,胡**布,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,买了四次，不错，喜欢！,-,-,2021-06-24
128,瓶**h,食品口味: 【便携尝鲜】菠萝蜜50克X2袋,好评,新鲜又脆，很好吃，就是太少了,-,-,2021-06-20
129,j**0,食品口味: 【店长力荐】菠萝蜜500克袋装（量贩一斤）,好评,很脆，微甜，很好,-,-,2021-06-26
130,t**9,食品口味: 【人气推荐】菠萝蜜250克+秋葵250克（共发500克）,好评,大宝就爱这个味，已多次购买，一如即往的好吃,-,-,2021-06-23
