数据下载时间：2021-06-30 09:41:52 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/626456390718/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,小**翎,食品口味: 原味,好评,买了8盒，一天吃掉一盒，很好吃的。看完节目每年都来买 ,-,-,2021-06-22
2,伊**妆,食品口味: 原味,好评,不是很好吃,-,-,2021-06-24
3,记**不,食品口味: 原味,好评,好吃，我同事以为是各种跟香蕉无关的东西,-,-,2021-06-02
4,夜**影,食品口味: 原味,好评,包装品质：包装严实 发货速度快 商品分量：份量实在 口感味道：拿着粘手 建议再对半切 吃起来更方便 是香蕉原始的甜味 就是习惯吃香蕉片的吃不惯这个略粘稠的口感 ,-,-,2021-05-23
5,豆**7,食品口味: 原味,好评,第二次购买，好吃,-,-,2021-06-02
6,我**的,食品口味: 原味,好评,软软甜甜像吃番薯干一样 ,-,-,2021-05-18
7,5**鱼,食品口味: 原味,好评,包装很好看，完整，口感是自己喜欢的，软Q，很甜。很喜欢。,-,-,2021-05-21
8,1**1,食品口味: 原味,好评,好吃 大人孩子都喜欢 可以多弄点活动就好啦 ,-,-,2021-05-16
9,m**生,食品口味: 原味,好评,第一次吃这种香蕉干，还不错 ,-,-,2021-05-12
10,c**7,食品口味: 原味,好评,好吃新鲜,-,-,2021-05-25
11,霏**霏,食品口味: 原味,好评,终于尝到了向往的生活见过的香蕉干，很好吃，是那种糯糯的口感，保留了香蕉的原始味道，包装也挺棒。 ,-,-,2021-04-27
12,z**孜,食品口味: 原味,好评,向往的生活看到,-,-,2021-05-20
13,t**2,食品口味: 原味,好评,其他几样还行，只有这个香蕉干，粘乎乎的，味道也是不好，像是坏了，客服还各种解释。既然叫“干”，粘乎乎的总叫人难以信服。 ,超级难吃，跟坏了一样。扔了。客服不承认坏了！,感谢您光临云上春天~我们家香蕉干属于软糯口感，和市面上的香蕉脆干是有所差别的哦，很抱歉没能让您满意，我们会一直努力，云上春天祝您生活愉快~,2021-03-11
14,t**8,食品口味: 原味,好评,快吃完咯 ,-,-,2021-03-25
15,耽**美,食品口味: 原味,好评,挺好吃的，第一次买这个，配料就是香蕉和柠檬汁 ,-,-,2021-05-06
16,i**8,食品口味: 原味,好评,口感软糯，味道偏甜，看个人喜爱,-,-,2021-05-04
17,t**子,食品口味: 原味,好评,挺好吃的，软软糯糯,-,-,2021-05-05
18,a**7,食品口味: 原味,好评,味道不错，会回购,-,-,2021-04-16
19,大**3,食品口味: 原味,好评,不愧是上过向往的生活的，真是好,-,-,2021-04-27
20,娆**购,食品口味: 原味,好评,香蕉干yyds！ ,-,-,2021-05-29
21,冫**心,食品口味: 原味,好评,香蕉干不是很能接受的味道，因为看了去年的向往的生活而买。 ,-,-,2021-05-18
22,t**8,食品口味: 原味,好评,口感就像红薯干，是有嚼劲的那种,-,-,2021-03-25
23,善**1,食品口味: 原味,好评,包装挺好，也不会很甜ni,-,-,2021-03-27
24,o**2,食品口味: 原味,好评,非常好吃，非常好吃。,-,-,2021-04-08
25,允**の,食品口味: 原味,好评,这个味道。。。吃不惯 ,-,-,2021-04-30
26,小**头,食品口味: 原味,好评,香蕉干拿到手的时候以为是鳗鱼，其实觉得还是芒果干好吃，香蕉干有点涩，没有想象中的那种感觉,-,-,2021-05-05
27,t**9,食品口味: 原味,好评,香甜软糯干净，孩子特别喜欢吃，会回购 ,-,-,2021-03-10
28,我**子,食品口味: 原味,好评,颠覆我对香蕉干的认知，整条切片晒的，不干有嚼劲，蛮好。,-,-,2021-02-14
29,g**1,食品口味: 原味,好评,第一次吃这种香蕉干，味道不错，没有那种硬的香蕉干那么甜 ,-,-,2021-04-29
30,t**0,食品口味: 原味,好评,香蕉片说不出的滋味，自认为香蕉片是脆的，这个不软不脆，个人不喜欢,-,-,2021-05-07
31,j**3,食品口味: 原味,好评,包装完整，发货速度，芒果干没什么特别的，香蕉干真的好吃 ,-,-,2021-03-13
32,拉**l,食品口味: 原味,好评,有点硬，算下来蛮贵的，我问我自己直接吃香蕉不香吗😂 ,-,-,2021-05-05
33,舒**6,食品口味: 原味,好评,是湿润的那种口感，还不错,-,-,2021-03-04
34,t**2,食品口味: 原味,好评,好吃，包装也挺好的，会回购,-,-,2021-03-11
35,百**片,食品口味: 原味,好评,吃不太习惯呀,-,-,2021-04-30
36,行**乖,食品口味: 原味,好评,又是一个在薇娅直播间挖到的好物 hhh 自己本身就比较喜欢吃芒果干的 再买了香蕉干试试 还挺好吃的 芒果肉属于比较干爽的那种 没有太多粉末 不会过于甜腻和酸 比较中我的口味 ,-,-,2021-01-04
