数据下载时间：2021-06-30 14:35:11 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/634311349805/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,安**7,食品口味: 果蔬脆500g（16种果蔬）,好评,"DB宝宝们超喜欢吃📻,配料很丰富,口感很不🚈错,很大个,包装也非📛常好,质量好,有半斤🕛估计。各种水果蔬菜都😶有,味道也不重,真的🚯很大一包,添加剂放心🍊,特别好吃,个人喜欢🔧香蕉片,品质特别的好😉,下次会回购的,  ",看我晒图！！！非常划算哟~,-,2021-06-18
2,z**1,食品口味: 果蔬脆500g（16种果蔬）,好评,非常的酥脆，买了好几次果蔬脆只有这家的种类最多，而且味道真的非常好，日期也新鲜！卖家发货速度也快，一定一定回购并且推荐给朋友们 ,-,-,2021-06-19
3,t**8,食品口味: 果蔬脆500g（16种果蔬）,好评,好吃口感不错香脆 ,-,-,2021-06-24
4,小**笑,食品口味: 果蔬脆500g（16种果蔬）,好评,包装品质：一般吧，都碎了 商品分量：重量足够 口感味道：口感还行 总体来说，不值钱的，非常多，像香菇，秋葵，菠萝蜜干这种贵的，一包里也不见几个，而且，稀碎稀碎稀碎的，用勺子挖着吃吧！ ,-,-,2021-06-25
5,魏**0,食品口味: 果蔬脆500g（16种果蔬）,好评,口感味道：不错，嘎嘣脆很好吃 ,-,-,2021-06-18
6,深**薄,食品口味: 果蔬脆500g（16种果蔬）,好评,都是碎渣，边角料，没有直播间里的品质好，体验好差，味道比较普通不出色也不难吃 ,-,-,2021-06-25
7,x**x,食品口味: 果蔬脆500g（16种果蔬）,好评,包装很精美，一看就是正品。闺女说非常好吃！下次还光顾。 ,-,-,2021-06-24
8,姐**人,食品口味: 果蔬脆500g（16种果蔬）,好评,真的是太差了，秋葵就一个还是老的不能吃有弦儿的其余的太硬了，我80后表示咬不动非常硌牙，买的有点亏，红枣是油炸的还有就是猕猴桃也一个 ,-,-,2021-06-25
9,w**琴,食品口味: 果蔬脆500g（16种果蔬）,好评,都变形这样了，里面也没有泡沫箱保护，都会成渣渣了 ,-,-,2021-06-18
10,张**啊,食品口味: 果蔬脆500g（16种果蔬）,好评,里面都是红薯紫薯，一点也不划算，多的一塌糊涂真的太不值了 ,-,-,2021-06-18
11,t**3,食品口味: 果蔬脆500g（16种果蔬）,好评,碎的太多了,-,-,2021-06-21
12,徐**0,食品口味: 果蔬脆500g（16种果蔬）,好评,东西很脆，很好吃，包装也很好，下次会再回购的 ,-,-,2021-06-22
13,梦**哲,食品口味: 果蔬脆500g（16种果蔬）,好评,猫猫直播间买的，挺好吃的，孩子很喜欢 ,-,-,2021-06-26
14,阿**9,食品口味: 果蔬脆500g（16种果蔬）,好评,超级好吃 分量很足，昨天晚上才拿回来的一袋子快吃完了 赞赞赞 味道一绝   就是这一袋里面没吃到一个秋葵😭呜呜呜,-,-,2021-06-18
15,新**列,食品口味: 果蔬脆500g（16种果蔬）,好评,超级超级差评，超级不划算还贵，还在猫猫直播间买的哪里划算了、到货1代29，什么果蔬脆一斤29，就是贵呀、19还差不多，直播间都是在坑我们这消费者还说多划算，,-,-,2021-06-21
16,我**0,食品口味: 果蔬脆500g（16种果蔬）,好评,我的每日营养   富含16种营养成分,-,-,2021-06-22
17,c**2,食品口味: 果蔬脆500g（16种果蔬）,好评,猫妹妹直播间买的，产品跟直播间推荐的完全不一样，贵的产品没几个全都是红薯和土豆，味道太甜，太硬还咬不动，差评，还那么贵😂,-,-,2021-06-21
18,t**1,食品口味: 果蔬脆500g（16种果蔬）,好评,在猫妹妹直播间看的买，直接间看了好多果蔬买了4袋，收到货打开两袋都是红薯跟紫薯，秋葵就一条，其他都不多，这价格不值,-,-,2021-06-21
19,l**0,食品口味: 果蔬脆500g（16种果蔬）,好评,在猫猫直播间购买的果蔬脆口感不错，整整两大袋超级给力。 ,-,-,2021-06-19
20,敏**6,食品口味: 果蔬脆500g（16种果蔬）,好评,很好吃，分量足，很大一包，,-,-,2021-06-23
21,t**6,食品口味: 果蔬脆500g（16种果蔬）,好评,超级爱吃，实物比较好，回购两次了。,-,-,2021-06-25
22,t**0,食品口味: 果蔬脆500g（16种果蔬）,好评,不错不错 必须好评 味道特别不错   给孩子当零食的 大人也喜欢吃,-,-,2021-06-17
23,w**8,食品口味: 果蔬脆500g（16种果蔬）,好评,很大一包，酥酥脆脆的很好吃，很多种果蔬，颜色好看，营养健康,-,-,2021-06-21
24,t**5,食品口味: 果蔬脆500g（16种果蔬）,好评,味道是不错的，但是里面秋葵还有豆角豌豆太少了，一袋里面就那么小半截秋葵，红枣，菠萝，特别的多，瞬时间感觉不是很划算，看猫妹妹直播间介绍太夸张了。 ,-,-,2021-06-21
25,习**林,食品口味: 果蔬脆500g（16种果蔬）,好评,强行五颗星啊，好多都不酥脆，脆枣，红薯条太多，紫薯根本吃不动，其他的蔬菜几乎出现的轻描淡写，少的可怜,-,-,2021-06-24
26,l**y,食品口味: 果蔬脆500g（16种果蔬）,好评,包装品质：好 商品分量：足 口感味道：脆 ,-,-,2021-06-19
27,威**乐,食品口味: 果蔬脆500g（16种果蔬）,好评,挺脆的，紫薯偏硬，分量很足，也齐全，没有压碎，该有的都有，挺好的，比呆小帝好吃多了 ,-,-,2021-06-20
28,t**1,食品口味: 果蔬脆500g（16种果蔬）,好评,收到货箱子都变形了，出了紫薯条，萝卜条，跟脆枣没碎，其他都碎的一塌糊涂，我感觉都得拿勺子挖着吃，口感是好吃的就是这个包装太次了，这种东西不应该弄个质量好一点的纸箱子发货吗，为了省这点钱，让顾客感受到不好的购物体验,-,-,2021-06-21
