数据下载时间：2021-07-01 13:54:17 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/645472297720/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,j**j,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,在薇雅直播间买的佳沛金果猕猴桃，真的比之前网上或超市卖的便宜一些，而且每个个头都非常大，刚送来的时候都比较硬，木有烂果，得跟苹果放一段时间才会软和，口感非常好，很甜，硬的时候你要吃的话会有一些酸，总之这次的购物很划算，赚到了，哈哈  ,-,-,2021-06-23
2,j**0,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,第二次回购了，奇异果很大很新鲜，盒马值得信赖！会再次购买的 嘻嘻…… ,-,-,2021-06-19
3,a**3,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,这令人迷惑的品质…跟原箱比还是有差距。果子说是特大果，克数上比原箱的特大果却要小，成熟度也过生，放了几天芯儿还是硬的，味道只有酸，没有甜度，果肉看不到黄色。直播间踩雷，除了物流满分，不会回购。 ,-,-,2021-06-26
4,萌**3,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,挺好的，包装好，果大，满意！,-,-,2021-06-21
5,逸**9,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,店铺服务：挺好的，预售发货也都是提前发 快递物流：顺丰包邮，速度杠杠滴 规格重量：都是大果，足称 口感味道：酸甜酸甜的，一点都不涩口，很好吃 已经是第二次购买了，上一次给我侄子买了，这一次给自己买的，下次薇娅再卖我还要买，比水果店便宜太多了，果子也比水果店大 ,-,-,2021-06-23
6,可**8,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,每个都用手握了下偏硬，都还不熟需要放几天才能吃，标注的规格：特大果，但没有百果园买的（红框内蓝条码那个）特大果大，只能算得上大号不是很划算！百果园大号做活动8.9/个（买4送一）还可以挑选。 ,-,-,2021-06-21
7,王**8,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,个头很大，比我在外面一直购买的那家水果店，十块钱一个的还要大 不知道哪里来的评价，说个头小，我在外面买的话都是十块钱一个，然后稍微小一点的那种，大概七八块钱一个 没有破损，每一个都是好的，包装都特别好 虽然还没有吃，但是手感能摸出来，还是挺好吃的，因为经常买 ,-,-,2021-06-21
8,聪**来,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,新鲜，够大，好吃！看评论区里面有人说logo底下有坏的！我把每一个都打开来看（图五），个个都很漂亮！薇娅直播间红包加上618红包，一个六块左右，太划算了，后悔没有多买几箱！已推荐给朋友，希望一如既往的好 ,-,-,2021-06-22
9,t**3,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,规格重量：个头很大，很新鲜，没有坏果，包装蛮好的 口感味道：果肉比较甜，吃到后面有点微酸的感觉。 ,-,-,2021-06-22
10,z**3,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,618超级便宜，要不是没办法长时间囤货，我真想买几箱。每一颗都很大很好！味道没得说！,-,-,2021-06-19
11,五**达,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,个头很大很喜欢便宜好用哎便宜好用哎便宜好用哎便宜好用哎范冰冰都不会随着今生今世只会转瞬即逝斤斤计较时间决定继续看书看到结局佛可看出是什么话做什么呢内地了吗好多次熠熠生辉好像计算机技术监督检查的江南东北部的胡吃海塞技术基础次妇科疾病的豪华车本办法宦海浮沉今年的考试开学季开始啦蚵仔面线苦思冥想明星们学会独自想看看下面想你想静静地想你哦大脑神经肯德基沉淀那些亟待解决的你很丑比年初继续继续继续继续继续继续继续耐心解决彼此我看到你快递小姐南水北调,-,-,2021-06-21
12,l**n,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,快递物流：顺丰发货 规格重量：基本没有破损的，重量应该够 口感味道：到手的时候六七成熟不好吃会酸，拿苹果两天就催熟了，熟过头也会酸，一个人要尽快吃，果大，甜，有活动价格合适 ,-,-,2021-06-22
13,杨**荃,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,果子的确挺大个的，暂时没有看到坏果。在水果店买这种特大果貌似也要10块钱一个。大多数果子还是硬硬的，有1、2个有点软，就切开吃了。果芯周围是甜甜的，其他的部位还是有点酸，总体口感还是挺酸的。再放一段时间催熟下果子。品质还是不错的！ ,-,-,2021-06-21
14,树**f,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,规格重量：果子个头挺大的，跟在山姆超市买的一样，收到的时候基本都是硬的，要放一放才能吃 口感味道：稍软的时候吃，不是很甜，适合我的口味，不错！ ,-,-,2021-06-26
15,t**0,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,多次购买，比水果店便宜，果子非常好，硬邦邦的很新鲜，放一段时间就可以吃了，吃不完的时候我一般放冰箱里，可以放很多天也不会坏 ,-,-,2021-06-22
16,w**0,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,薇雅直播间拍的盒马佳沛金果，到货看到实物真的不错！大果很整齐干净新鲜，果子稍硬挑了两个软一点的尝一下，酸甜的口感很舒服，不扎舌不涩口。好果！5星好评！线下一般得十几块钱一颗，薇娅直播间买是真的划算，盒马值得信赖！有活动会再次购买的,-,-,2021-06-24
17,小**隼,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,直播間買的，抱著試試看的心態，沒想到是次很滿意的購物，個頭很大，平常都在實體店買，這個起碼10＋元，直播下單太划算了，下次要多搶一些,-,-,2021-06-22
18,d**田,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,这是第二次在薇娅直播间买，第一次买非常好，个小酸甜可口，稍软就可吃，这次买的是礼盒装，个头比第一次大很多，到货硬，第二三天开始吃根本没法吃，口感太差，放放吃就有酒精味，希望薇娅能以品质为重,-,-,2021-06-21
19,魑**喵,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,宝贝奇异果发货超级快诶。已经收到我需要的宝贝叻。看嘞很久，考虑嘞很久才买滴。发现无论是包装上还是质量上都没有让人失望呐，非常不错滴。马上打开体验叻下，家人感觉非常好，非常满意，非常值得购买。谢谢卖家的好产品啦，很有耐心的介绍，还会再次光顾嘚。 ,-,-,2021-06-25
20,珠**1,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,果子味道很好，水分足，个头大，但有烂果，虽然及时处理了。,-,-,2021-06-21
21,i**r,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,奇异果非常好👍包装完美。非常好吃😋一直喜欢佳沛黄心奇异果比线下实惠。与直播间介绍的完全相符必须回购！ ,-,-,2021-06-23
22,k**y,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,特别实惠的价格买到的，盒**礼盒装，和店里一模一样！没有一个坏果，个个大又饱满，汁水充沛酸甜可口。买了两次了还给朋友带的。 ,-,-,2021-06-26
23,u**x,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,快递物流：发货挺快的，两天就到了。 口感味道：个头是真的大，比直播间展示的感觉还大一些，线下一般得十几块钱一颗，薇娅直播间买是真的划算。到手硬度也合适，可以放几天。 ,小孩很喜欢吃，直播只抢了一盒，下次还会购买。,亲 感谢您的支持 每一份喜爱，都是来自心灵深处的感动和微笑，能让您满意和幸福，是我们的心愿，为您提供满意的农产品，是盒马不变的初心！您满意了，我们就值得！,2021-06-17
24,y**x,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,口感味道：酸酸甜甜，很棒，我家宝宝很喜欢吃，一次可以吃一整颗，个头也很大，比百果园12块钱一个的还要大 ,-,-,2021-06-23
25,三**6,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,皮质很不错，上次就买了一箱，很快就吃完了，这次刚好又买了一箱，除了发货速度比较慢以外，其他没有什么缺点，价格也比实体店便宜一些，东西很不错，而且还特别甜，不错 ,-,-,2021-06-23
26,s**o,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,喔～～  这包装 可以可以！！！ 保护的非常到位，不愧是盒**～  618期间划算，12颗！比线下店便宜，个大又甜，运输无受损，满意满意！！,-,-,2021-06-24
27,w**o,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,第二次购买了，价格实惠，没有坏果，选了几个稍微小点的，克重都是达标的😹，还会回购的 ,-,-,2021-06-23
28,孙**俊,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,薇娅直播间买的个头还算大新鲜！味道很不错酸酸甜甜！我喜欢的味道，送人也OK！值得推荐-！ ,-,-,2021-06-23
29,多**n,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,同样也是薇雅直播间拍的盒马佳沛金果，到货看到实物真的不错！大果很整齐干净新鲜，果子稍硬挑了两个软一点的尝一下，酸甜的口感很舒服，不扎舌不涩口，全家人都说好吃，的确是好果！5星好评,-,-,2021-06-23
30,杨**妮,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,口感味道：稍微有一点酸瑟，应该有三四个都是九成熟的样子，不能放太久 规格重量：第二次购买了，没有第一次买的那么均匀，比上次小一点 快递物流：物流挺快的 薇娅直播间买的 ,-,-,2021-06-23
31,c**n,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,直播间拍的，价格合适，东西很新鲜，包装很好 ,-,-,2021-06-21
32,耳**m,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,配合大促红包最后到手不到七十五元一箱，每一颗都手掌般大小，包装的也很好，外箱都没有碰撞。院到手还有点硬，过几天再反馈食感。,20 号到货的放到现在快一周才有几颗软了，但是甜度很好，可以理解因为考量运输过程所以送的不是到货即食，之后有活动会再入手，满划算的,-,2021-06-20
33,那**里,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,品质其差，不说和百果园相比，连天虹超市的品质都比不上。摸起来都是软的，切开看烂了一样。一点都不好吃！！！,每个都是烂的！！！,亲，感谢您的支持！我们的果子全部是自然成熟，新鲜采摘，经过严格检查发出的，但由于路途遥远，运输途中颠簸会有一点碰伤的情况，同时咱家是坏果包赔的呢，您收到商品出现质量问题，辛苦您第一时间拍照与我们的售后客服联系，我们会尽全力为您核实处理的，您可以放心呢~,2021-06-26
34,夕**7,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,第二次买，饿的时候垫肚子特别好，我是觉得低糖甜度就够了。 ,-,-,2021-06-24
35,s**馨,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,店铺服务： 首先此商品从面料来看非常之细腻柔软，给人的舒适感可以说是非常强大的，功能也很重要，其次商品的做工质量精致完美贴合消费者心理诉求，这份商品的价值理念也让我觉得性价比极高，可以说是非常值得购买的，最后，物流很好，包装的也比较精致，个人是很满意的，平台对于店铺的管控也是越来越好！消费者体验感很强！ ,-,-,2021-06-21
36,翘**茂,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,口感偏甜，我个人喜欢微酸的口感，但是这个也很好吃，切开之后用勺子挖着吃很过瘾。薇娅直播间购买，价格优惠，性价比超高。 ,-,-,2021-06-22
37,灰**鸡,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,第一次在薇娅直播入的，价格特别实惠，这次年中大促又回购了两单 ,-,-,2021-06-22
38,典**0,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,薇娅直播间买的，个头大、口感味道不错，值得推荐购买。 ,-,-,2021-06-22
39,朱**宝,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,果子真大比超市买划算多了！薇娅推荐靠谱,-,-,2021-06-22
40,莹**8,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,超大超好吃，很新鲜，没有坏的，还要放几天就可以吃了，奇异果买佳沛不会失望的，好评！ ,-,-,2021-06-22
41,五**星,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,这次送来的比上次好太多了，个头均匀，价格实惠，点赞👍🏻,-,-,2021-06-21
42,e**_,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,快递物流：顺丰很快 规格重量：好大个，没有秤不知道有多重 口感味道：很甜，挑软一点的先吃 ,-,-,2021-06-24
43,t**1,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,很大一个，比起上次16个的每个果大1/3左右呢！大果12个更划算 ,-,-,2021-06-23
44,l**5,单果重量: 134g(含)-146g(不含)#3C特大果 单箱规格: 12个装,好评,特别满意，个头好，没有一个有磕碰，价格也比水果店便宜多了。 ,-,-,2021-06-22
