数据下载时间：2021-07-01 13:41:11 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/641176452328/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,大**z,口味: 3盒白凉粉+量具套+炼乳【2连兔子+6连花草+6连昆虫】,好评,味道都很好比单吃水果好吃多了。放冰箱里冰镇一下，牛奶500mI加入50g白凉粉做了布丁。还做了别的水果凉粉，放冰箱冰了一下，吃起来清清爽爽，不放糖都感觉好吃，好溶解+新手都可以很容易的制作成功，很不错+大人孩子都爱吃，装好以后不方便移动，果冻轻轻松松就搞定了，自己做的干净卫生没有添加剂*#.,-,-,2021-06-23
2,你**爱,口味: 3盒白凉粉+量杯+量勺+炼乳【送玫瑰模】,好评,溶解难易：溶解容易，这个应该是看液体的温度吧，目前只试过热水下的，溶解很容易，挺好的 配件问题：送的东西多，也是比较实用的，炼奶、量杯、勺子、模具，模具的话其实比较软，相对来说不是太好的，可以买一个比较贵的模具，比较好用一点 包装品质：包装很好，没有破损 外观品相：直观，知道里面的东西、成分、含量等，挺好的 口感味道：成型快，放冰箱里放半个钟冷却了就成型了，还是挺快的，吃起来就是果冻那样，只是它这个本身是没有味道的，你需要自己去加糖或者其他的东西调味  快递发货挺快的，给个好评 ,-,-,2021-06-24
3,浩**水,口味: 白凉粉100g*5盒,好评,6.18入手，实惠。 期待好吃，打算给公举当白老鼠。 ,-,-,2021-06-23
4,大**2,口味: 白凉粉100g*3盒,好评,收到后第一时间实践，加了点黄桃丁，黄桃没有放在水里煮，最后的作品如图，孩子们表示“果冻”很好吃！,-,-,2021-06-26
5,融**5,口味: 白凉粉100g*3盒,好评,好小一盒  ,-,-,2021-06-22
6,t**2,口味: 白凉粉100g*3盒,好评,包装真的很好看，这下想吃甜品就可以自己做啦，做法也很简单 ,-,-,2021-06-23
7,t**0,口味: 5盒白凉粉+量具套+炼乳【2连兔子+6连花草】,好评,真的，刚到的时候还是很快乐的，然后呢？结果呢？我要用的时候，我发现他在漏，然后呢？盒子里面已经漏掉一大半了，之后再一看，已经漏了,-,-,2021-06-13
8,t**7,口味: 白凉粉100g*3盒,好评,晶莹透彻非常有食欲,-,-,2021-06-21
9,e**u,口味: 3盒白凉粉+量具套+炼乳【2连兔子+6连花草+6连昆虫】,好评,做起来挺方便的，小盆友做的，挺好玩儿。加了点西瓜汁。 ,-,-,2021-06-26
10,浩**水,口味: 龟苓膏粉50g*3盒,好评,到货很快，有待中考后公举回来展现技艺。 ,-,-,2021-06-23
11,z**r,口味: 3盒白凉粉+量具套+炼乳【6连玫瑰模+15连果冻+2连小兔】,好评,买回来还没顾得上做，先好评，回头试试效果 ,-,-,2021-06-22
12,r**u,口味: 3盒白凉粉+量具套+炼乳【2连兔子+6连花草】,好评,收到货，马上做了柠檬红茶冻，好吃，方便！ ,-,-,2021-06-21
13,顾**下,口味: 3盒白凉粉+量具套+炼乳【2连兔子】,好评,好得很，马上拆开来做了一个水果布丁，特别好吃。不过我发现做布丁时候要严格按照配方来，配方错了，结果就不同了。,-,-,2021-06-16
14,椰**方,口味: 3盒白凉粉+量具套+炼乳【2连兔子+6连花草+6连昆虫】,好评,很不错哦，模具很漂亮，白凉粉质量不错,-,-,2021-06-26
15,猫**9,口味: 白凉粉100g*3盒,好评,不错，无异味，口感好，Q弹的感觉 ,-,-,2021-06-22
16,h**i,口味: 白凉粉100g*3盒,好评,还不错，好神奇，果冻的样子 ,-,-,2021-06-24
17,天**4,口味: 5盒白凉粉100g*5,好评,东西买回来很长时间了，今天第一次做，照着抖音上的手法，感觉还挺成功，口感也不错，我做的比较稠，100g做了两大碗还有多的,-,-,2021-06-15
18,恋**湖,口味: 白凉粉100g*3盒,好评,～～～*放在购物车里面有很长一段时间了，观察了很久，怕东西不好，最后拍下以后快递很快就收到了，包裹相当严实，这个东西和卖家描述的细节图片一样，质量很好的，基本没有什么差别，我非常喜欢，看中的朋友不用犹豫啦，非常值得购买。～～～ ,-,-,2021-06-19
19,李**7,口味: 5盒白凉粉+量具套+炼乳【15果冻+6连玫瑰】,好评,此用户没有填写评价。,凉粉真不错，按卖家推荐的比例1:20就够了，我用了20克粉，600毫升水。小火慢熬开了以后像清水一样，以为失败了。结果冷却半小时后成型了，🤗🤗真心漂亮，买家们要有耐心慢慢绞,-,2021-06-14
