数据下载时间：2021-06-30 17:33:16 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/618700818381/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,1**g,厚薄: 常规 颜色分类: （5卷150只左右）蓝色,好评,质量还不错，家庭装个垃圾足够了，便宜 ,-,-,2021-06-18
2,t**2,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,垃圾袋质量很差的，没有想像中的那么好,-,-,2021-04-16
3,t**2,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,好的，总体满意。只是感觉有些超薄，称不上加厚。好好好☆☆☆☆☆,-,-,2021-04-16
4,t**1,厚薄: 常规 颜色分类: （5卷150只左右）蓝色,好评,还不错。厚实,-,-,2021-05-13
5,章**e,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,袋子太薄了，我看是加厚我才购入，但是还是有些薄。,-,-,2021-06-24
6,t**8,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,还没打开，看着还不错，挺满意的,-,-,2021-04-26
7,黎**3,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,不错，挺好的 ,-,-,2021-06-22
8,陈**6,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,有点薄就是不知道耐不耐用,-,-,2021-06-23
9,汉**主,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,收到了，很不错,-,-,2021-06-21
10,t**8,厚薄: 常规 颜色分类: （5卷150只左右）粉色,好评,质量很好、物流很快,-,-,2021-04-26
11,t**0,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,？我买的是垃圾袋子， 你们发的是一个塑料 勺子 ，我不满意，😠,-,-,2021-04-30
12,m**m,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,稍微有点薄,-,-,2021-06-19
13,t**3,厚薄: 常规 颜色分类: （5卷100只左右）粉色,好评,很好，物美价廉,-,-,2021-04-11
14,军**2,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,一般毕竟价格在哪里,-,-,2021-06-14
15,琼**0,厚薄: 常规 颜色分类: （5卷100只左右）紫色,好评,买了快一个月了，还没收到货，信用非常差物流也差，,-,-,2021-06-16
16,x**方,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,骗人的，六块多买这么小卷，按下去空的，还贵过实体店，我第一次买到这样的货色,-,-,2021-05-31
17,吴**4,厚薄: 常规 颜色分类: （5卷150只左右）蓝色,好评,商品质量：比较薄 ,-,-,2021-06-05
18,x**3,厚薄: 常规 颜色分类: （5卷100只左右）紫色,好评,很快收到了，有点薄,-,-,2021-06-16
19,帅**慧,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,垃圾袋质量很好厚实，发货很快，包装很好，价格实惠，已经回购很多次了。,-,-,2021-05-25
20,林**道,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,质量还可以 ,-,-,2021-06-05
21,命**2,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,垃圾袋很好，物流很快，包装很好，大家放心购买,-,-,2021-05-24
22,张**1,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,袋子挺好用的，主要价格合理，只可惜快递员不负责任，把一个快递弄丢了。算了，几块钱的东西就懒得麻烦了。就觉得卖家确实挺好，也挺热情。必须好评 ,-,-,2021-05-26
23,孔**秋,厚薄: 常规 颜色分类: （5卷150只左右）粉色,好评,真是一个脑回路清奇的卖家。发私信说赠送了小礼品，其实送不送无所谓，毕竟几块钱的东西，但是送个图1的东西我就理解不了。其次，下单明明标注5卷150只左右，但是到货后包装上却明确写着20只*5卷…总之，这个价格虽不贵，但是也可以其他家买到了，大家不要在他家买，换家吧！,-,-,2021-05-23
24,李**8,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,质量很好 很实用 建议购买哦,-,-,2021-05-15
25,s**1,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,號聲稱加厚版，實際是超薄。 令人失望！,-,-,2021-06-07
26,荷**旋,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,我要的是手提   结果发的不是 手提袋   还太薄,-,-,2021-05-31
27,j**s,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,收到货了，颜色很美但是无法承受太重，会破。,-,-,2021-05-30
28,t**6,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,袋子特别薄,-,-,2021-03-22
29,t**2,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,可以，买回来就用了，很实惠,-,-,2021-04-16
30,t**8,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,此用户没有填写评价。,不错，质量很好,-,2021-04-26
31,t**9,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,好薄，好小,-,-,2021-04-27
32,葡**液,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,垃圾袋很厚，用着很得劲，不容易烂,-,-,2021-05-19
33,林**5,厚薄: 常规 颜色分类: （5卷150只左右）粉色,好评,非常薄，容易破，质量一般！ ,-,-,2021-05-13
34,t**0,厚薄: 常规 颜色分类: （5卷100只左右）粉色,好评,啥也别说了质量相当差，我不是喷子，写着加厚的买到手里超级薄，没法用。   信我的就别买。商家非的说这个是加厚的，欺骗消费者呵呵，不信我的可以买，买到家别后悔就行,太差。,亲亲 实在抱歉给您带来不好的购物体验了呢 咱这边的商品都是发货前有检查的呢  无误后才可以发出的哈 不会存在没法用的情况的哈 有问题也是可以直接联系客服处理的呢~,2021-04-30
35,我**萌,厚薄: 常规 颜色分类: （5卷100只左右）紫色,好评,价格挺实惠的，就是袋子有点薄 ,-,-,2021-05-24
36,t**1,厚薄: 常规 颜色分类: （5卷150只左右）紫色,好评,这袋子太薄了，质量太差了,-,-,2021-05-13
37,t**0,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,很好用，跟网上一模一样,-,-,2021-04-30
38,t**2,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,实用、实惠，满意。好好好☆☆☆☆☆,-,-,2021-04-16
39,谁**大,厚薄: 常规 颜色分类: （5卷150只左右）蓝色,好评,太贵了，收到了也不是背心式的，平口的，太骗人了,-,-,2021-05-14
40,小**5,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,垃圾袋感觉不好 太薄了 我婆婆说用的时候都不敢装太多，总担心破了 ,-,-,2021-05-07
41,爱**6,厚薄: 常规 颜色分类: （5卷100只左右）粉色,好评,质量差，价格贵，就是很普通的垃圾袋，还手提式，难道你以前是用脚提的吗，****， ,还好，我只买了6个，拉几商家，,亲亲 实在抱歉给您带来不好的购物体验了呢 咱这边都是一分价钱一分货的哦 商品有使用问题的话 咱这边客服也是可以帮您处理的呢~咱这边售后无忧的哦~,2021-05-06
42,假**6,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,便宜又实惠 ,-,-,2021-03-23
43,x**y,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,垃圾袋太差了。好薄了。好薄,-,-,2021-04-27
44,t**3,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,货回来了很满意质量很好不错，用完了再来购买,货回来了我很满意,-,2021-04-11
45,e**罗,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,塑料袋不错，家用够了，有需要会再来买。 ,-,-,2021-03-28
46,t**6,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,垃圾袋收到了，挺厚实的，性价比高,-,-,2021-03-22
47,齐**0,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,商品质量：袋子很厚  质量很好 ,-,-,2021-03-20
48,玫**9,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,好用实惠,-,-,2021-04-01
49,t**9,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,这个价钱买的很不值,-,-,2021-04-27
50,符**真,厚薄: 常规 颜色分类: （5卷100只左右）粉色,好评,还行，就是太薄了,-,-,2021-05-08
51,j**0,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,质量超级好,-,-,2021-04-07
52,a**i,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,质量不好  ,-,-,2021-05-05
53,b**7,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,太薄了，每次都是用两个,-,-,2021-05-11
54,t**0,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,质量杠杠的，很满意，下次还会光顾,-,-,2021-04-30
55,t**7,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,质量差，太薄了,-,-,2021-04-30
56,虹**x,厚薄: 常规 颜色分类: （5卷100只左右）紫色,好评,质量可以,-,-,2021-03-24
57,紫**2,厚薄: 常规 颜色分类: （5卷150只左右）紫色,好评,此用户没有填写评价。,买了很久一直没有拿出来用，现在一用才发现被坑了，质量超级差，一拿就破，直接把5大包75卷，全部丢进垃圾桶，想给100个差评，从来没有买过这么差的质量，真气人。,-,2021-04-01
58,t**8,厚薄: 常规 颜色分类: （5卷100只左右）黑色,好评,虚拟单号骗子商家令买方收不到货,-,-,2021-04-26
59,你**脱,厚薄: 常规 颜色分类: （5卷100只左右）粉色,好评,垃圾袋收到了，质量很好，很实用，有需要还会回购 ,-,-,2021-03-01
60,t**0,厚薄: 常规 颜色分类: （5卷100只左右）粉色,好评,垃圾袋太薄下次不会买了,-,-,2021-04-30
61,合**6,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,大家不要够买，东西太差了！我就上当了！,希望大家不要购买！,亲爱的买家，我们坚信所有的误解皆源于沟通不畅，我们一直拿诚意对待每位顾客，若您在购物途中遇到任何疑问、有任何意见，都可反馈给我们，我们定会给您妥善处理，给您一个满意的答复!,2021-04-13
62,1**0,厚薄: 常规 颜色分类: （5卷100只左右）绿色,好评,垃圾袋太薄,-,-,2021-04-01
63,葡**液,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,质量不错，又可以用一段时间了,-,-,2021-05-19
64,轩**4,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,一下子这样一下那样！你们这个处理问题太差了！申请不同意让我改退货退款现在又这样！火*了我不要你退了没人跟你慢慢转！,-,-,2021-03-26
65,陀**凤,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,垃圾袋不好，还说是加厚的，骗人的，这个垃圾袋薄的不行了，建议大家不要买他家的了 ,-,-,2021-03-11
66,t**3,厚薄: 常规 颜色分类: 2.0家用100只,好评,非常实惠划算推荐大家购买 ！,-,-,2021-04-11
67,t**5,厚薄: 常规 颜色分类: （5卷150只左右）彩色,好评,小了了而且还很薄   但是价格摆在这里   所以差不多,-,-,2021-03-28
68,薛**2,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,垃圾袋比较薄,-,-,2021-03-25
69,z**0,厚薄: 常规 颜色分类: （5卷100只左右）粉色,好评,功能效果：又小又薄，质量差到不行！！！ ,-,-,2021-03-09
70,t**7,厚薄: 常规 颜色分类: （5卷150只左右）粉色,好评,一般,太垃圾了，一点点垃圾一提就破了,-,2021-03-18
71,樱**0,厚薄: 常规 颜色分类: （5卷150只左右）黑色,好评,发货速度太慢   下单五六天不吹卖家都还不发货的,-,-,2021-03-15
