数据下载时间：2021-06-30 10:35:25 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/25609732857/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,那**音,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,活动囤了很多椰子粉够喝一段时间了，谢谢店家还送了那么多赠品，很划算 ,-,-,2021-06-21
2,金**1,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,刚收到，多次购买，一直都在喝，纯椰子粉味 ,-,-,2021-06-24
3,司**南,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,溶解难易：容易 包装品质：很好 到了就做了甜品，很好吃！会回购！ 口感味道：椰香浓郁 ,-,-,2021-06-21
4,k**p,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,在直播间领了优惠券后购买的，组合套餐很实惠！椰子粉认准南国品牌！ ,-,-,2021-06-25
5,c**4,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,偶然喝到，感觉不错立刻下单2大包，不额外加糖简直拯救肥胖人士，全五好评。 ,-,-,2021-06-22
6,肥**木,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,一直在喝这款椰子粉，已经十多年了！习惯了！无限回购！ ,-,-,2021-06-21
7,谁**s,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,价格实惠质量好很满意。。 ,-,-,2021-06-24
8,凌**殇,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,椰子粉无糖很浓郁，配咖啡绝了！！！！ ,-,-,2021-06-26
9,r**y,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,溶解难易：易 包装品质：精美 外观品相：！好 口感味道：！顺滑有椰子香味，五星好评 ,-,-,2021-06-20
10,流**术,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,原本是老顾客，买了很多，没想到这次竟然会是这样的，包裹包转太烂，怎么生意越做越～是一次很不愉快的购物,这还能吃吗,亲爱哒~感谢您选择了南国食品，好抱歉因为快递问题让您不开森了T^T快递运输过程中老是会磕磕碰碰，快递搬件的时候扔件也容易造成产品破损，南南家的阿哥阿姐们会继续努力加强打包工作，让亲亲收到包裹时更完好，期待与您的再次邂逅哦~【南国食品旗舰店椰青VIP客户中心】,2021-06-24
11,t**9,口味: 纯椰子粉320gx2袋【升级款推荐/热销经典款】,好评,一直买这个牌子的椰子粉，独立包装，挺方便食用,-,-,2021-06-10
