数据下载时间：2021-07-01 13:23:53 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/638549079571/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
68,丘**1,口味: 白凉粉200g+送量杯量勺教程,好评,包装不错，等女儿回来做起来 ,-,-,2021-06-26
69,高**9,口味: 白凉粉200g+送量杯量勺教程,好评,口感(*^__^*)非常满意的一次购物，物有所值，比实体店里实惠多了！ ,-,-,2021-06-15
70,r**g,口味: 白凉粉50g+教程（试吃装）,好评,还有教程。非常的不错。卖家服务态度很好。制作也很简单 ,-,-,2021-06-25
71,t**7,口味: 白凉粉50g+教程（试吃装）,好评,不错不错，简单，好吃还不错，下次还会回购的，会推荐给身边的小伙伴的，好评点赞666 ,-,-,2021-06-16
72,l**3,口味: 白凉粉50g+教程（试吃装）,好评,已经签收了！包装完好无损！发货很快！还有教程！回头休闲可以试试了！ ,挺好的！包装完好无损！等孩子们回来可以试试了！还有教程适合我这样的新手！,-,2021-06-21
73,l**日,口味: 白凉粉50g+教程（试吃装）,好评,心情真的很不错 哈哈哈 果冻真的很不错 希望喜欢的朋友可以赶快购买吧😊 ,-,-,2021-06-15
74,x**8,口味: 白凉粉50g+教程（试吃装）,好评,白凉粉拿到了。上次吃了不错。这次再来买几包备用。夏天家里必备的清凉佳品。满意 ,-,-,2021-06-19
75,小**媛,口味: 白凉粉50g+教程（试吃装）,好评,白凉粉收到了 试试效果怎么样 希望能像抖音上别做废了 ,做好了 很不错,-,2021-06-19
76,t**8,口味: 白凉粉50g+教程（试吃装）,好评,材料很好呢  做出来好看又好吃  真的不错,会再次购买的    很满意的购物体验,-,2021-06-15
77,t**5,口味: 白凉粉50g+教程（试吃装）,好评,实用性和颜值都非常的赞，我很喜欢，还会再来买的商品符合描述，主要是活动便宜，能省很多钱 ,-,-,2021-06-25
78,m**y,口味: 白凉粉50g+教程（试吃装）,好评,非常好看，也很好吃 ,-,-,2021-06-21
79,c**7,口味: 白凉粉50g+教程（试吃装）,好评,溶解难易：容易 一下子 老板还给了教程 非常详细 作成功了自己  ,-,-,2021-06-18
80,t**4,口味: 白凉粉50g+教程（试吃装）,好评,此用户没有填写评价。,别买，我放了一个小时了，还没成型,-,2021-06-25
81,李**7,口味: 白凉粉300g+送（33连弹珠+量杯勺教程,好评,第一次尝试做果冻，没想到居然很容易就成功了，还很好吃，做了个基础款的里面还贴心的送了一份教程，夏天太想吃凉果冻啦，很喜欢,-,-,2021-06-15
82,k**0,口味: 【巨划算】白凉粉500g+送（8连鲜花+6连星星+量杯勺教程）,好评,便宜，质量好 ,-,-,2021-06-21
83,汪**2,口味: 白凉粉50g+教程（试吃装）,好评,白凉粉很不错  操作简单  价格很实惠  家人都很爱吃  给个好评 ,-,-,2021-06-19
84,不**3,口味: 白凉粉50g+教程（试吃装）,好评,经过我的亲身体验，这家店信誉是相当得不错。宝贝的质量更像钻石一般。太感谢了！ ,-,-,2021-06-21
85,d**1,口味: 白凉粉50g+教程（试吃装）,好评,送有教程不用担心不会做了,-,-,2021-06-25
86,金**业,口味: 白凉粉50g+教程（试吃装）,好评,宝贝收到了。包装完好无损。洁白，纯净无杂质。很好！  ,-,-,2021-06-18
87,t**1,口味: 白凉粉50g+教程（试吃装）,好评,用劵购买，带教程，日期新，发货快，到了夏天吃点自制小甜食也是很爽的！五星好评！,-,-,2021-06-21
88,m**成,口味: 白凉粉50g+教程（试吃装）,好评,物流很快，做了用杨梅汤口味做的，很喜欢，吃完在回购。很满意 ,-,-,2021-06-24
89,l**6,口味: 白凉粉300g+送（2连小兔模具+量杯量勺教程）,好评,买过试吃装来回购的，质量很好，配上水果口感特别棒，模具也非常好用，非常满意！,-,-,2021-06-05
90,m**存,口味: 白凉粉50g+教程（试吃装）,好评,这个白凉粉做起来特别方便，卖家还赠送了各种吃法，做法超级简单，夏天吃这种冰冰凉凉的特别舒服！ ,-,-,2021-06-17
91,周**1,口味: 白凉粉50g+教程（试吃装）,好评,白凉粉收到了，很好，五星好评！谢谢商家！ ,-,-,2021-06-24
92,t**1,口味: 白凉粉50g+教程（试吃装）,好评,收到谢谢物流很快服务员服务周到,-,-,2021-06-21
93,马**心,口味: 白凉粉50g+教程（试吃装）,好评,做的还算成功。牛奶放多啦一点点   芒果果冻 很像双皮奶  也挺好吃的    ,-,-,2021-06-18
94,t**0,口味: 白凉粉50g+教程（试吃装）,好评,白凉粉50克一包，做果冻吃小孩子喜欢吃。 ,-,-,2021-06-21
95,t**5,口味: 白凉粉50g+教程（试吃装）,好评,做出来特别好看呢  而且分量很足   挺好的,真的值得购买,-,2021-06-25
96,尧**家,口味: 白凉粉50g+教程（试吃装）,好评,凉粉非常棒，第一次做挺成功的。儿子很喜欢。下次还会回购。,-,-,2021-06-25
97,墨**梦,口味: 白凉粉500g+送（量杯量勺教程）,好评,看着还不错，等我那马上好做一个试试,-,-,2021-06-17
98,t**1,口味: 白凉粉50g+教程（试吃装）,好评,已多次购买，口味非常好，夏天吃了很舒服，好评，祝生意兴隆！ ,-,-,2021-06-21
99,太**5,口味: 白凉粉50g+教程（试吃装）,好评,宝贝不错哦，做了活动，孩子非常喜欢，好评 ,-,-,2021-06-19
100,想**人,口味: 白凉粉50g+教程（试吃装）,好评,凉粉收到了，物流非常的快，质量还不错 ，夏天吃凉粉特别舒服  ,-,-,2021-06-19
101,x**1,口味: 白凉粉300g+送（33连弹珠+量杯勺教程,好评,孩子喜欢吃，一包可以做很多 ,-,-,2021-06-15
102,t**2,口味: 白凉粉50g+教程（试吃装）,好评,口感还不错，满意 ,-,-,2021-06-21
103,都**字,口味: 【推荐】白凉粉100g*5袋+送（6连星星+量杯勺教程）,好评,挺不错的，儿子说好吃😋，同事推荐的，以后还会陆续来的,-,-,2021-06-26
104,t**6,口味: 白凉粉50g+教程（试吃装）,好评,包装很好。做了一次。一下就成型了。还会在返购  ,-,-,2021-05-30
105,t**3,口味: 白凉粉50g+教程（试吃装）,好评,便宜好吃推荐购买，,-,-,2021-06-22
106,h**9,口味: 【活动中】白凉粉50g（今日发100g/袋）,好评,此用户没有填写评价。,很好用的白凉粉 而且干净卫生 继续回购 力荐力荐,-,2021-05-26
107,佳**庄,口味: 白凉粉50g+教程（试吃装）,好评,还没做，等有空了来diy美味，发货很快，实惠 ,-,-,2021-06-20
108,t**6,口味: 【推荐】白凉粉100g*5袋+送（8连鲜花+量杯勺教程）,好评,溶解难易：溶解很容易水沸放进去就可以，包装也很好做了凉粉还有果冻宝宝很爱吃还会回购好评 ,凉粉味道冰冰凉凉的放点醋蒜调味就可以了，个人觉得做凉粉加了糖会影响口感所以无糖的会更好好评,-,2021-05-30
109,s**馨,口味: 白凉粉50g+教程（试吃装）,好评,质量很好，感觉自己赚到了，以后还会再来的,-,-,2021-06-25
110,念**纹,口味: 白凉粉500g+送（量杯量勺教程）,好评,做法简单，第一次做就成功了，宝宝很喜欢吃 ,吃完还要再买，简直是夏天的绝配呀,-,2021-06-21
111,筱**棋,口味: 白凉粉50g+教程（试吃装）,好评,夏天自己开始DIY了，等放假了让孩子自己动手制作！ ,-,-,2021-06-22
112,张**6,口味: 白凉粉50g+教程（试吃装）,好评,白凉粉果冻粉已收到，包装完好无损，物流也给力，口感棒棒哒,-,-,2021-06-15
113,没**她,口味: 白凉粉200g+送量杯量勺教程,好评,终于等到你，还好没放弃😄。夏天到了，自己做点冰粉，比什么都好吃。搭配水果，牛奶，做出来更美味哦！ ,宝贝质量不错哦，很好吃，喜欢的赶紧下手吧，推荐购买呢亲们！,-,2021-06-17
114,依**爱,口味: 白凉粉50g+教程（试吃装）,好评,到货了到货了，卖家不仅发货速度快，而且还很贴心的给了一张小食谱不说还有视频教学不错不错,-,-,2021-06-15
115,深**具,口味: 白凉粉100g+送量杯量勺教程,好评,物流给力，挺好的，  有视频可看操作，很细心，价位值得！ ,-,-,2021-06-20
116,半**m,口味: 白凉粉50g+教程（试吃装）,好评,给了教程，教怎么做，很简单，做的芒果牛奶布丁好吃😋就是忘记拍照了,-,-,2021-06-21
117,m**4,口味: 白凉粉50g+教程（试吃装）,好评,用牛奶加水果做的，很好吃，口感很好，打算回购了,-,-,2021-06-26
118,q**4,口味: 白凉粉50g+教程（试吃装）,好评,实物与描述一样的，我很满意，下次有需要再来回购！ ,-,-,2021-06-24
119,t**2,口味: 白凉粉50g+教程（试吃装）,好评,自制果冻成功 非常好吃 过程也很有趣 ,-,-,2021-06-21
120,石**块,口味: 白凉粉50g+教程（试吃装）,好评,好吃，小孩喜欢动手做 ,-,-,2021-06-20
121,看**1,口味: 白凉粉50g+教程（试吃装）,好评,店家很贴心，还送了一个教程，上面写的也很详细，有空的时候试一下 ,-,-,2021-06-16
122,y**1,口味: 白凉粉200g+送量杯量勺教程,好评,东西收到了，还有量杯，超喜欢。,买回来几就做了好吃极了,-,2021-06-03
123,t**7,口味: 白凉粉50g+教程（试吃装）,好评,做了一次双皮奶，一次就成功，下次还会来买 ,-,-,2021-06-16
124,大**1,口味: 白凉粉50g+教程（试吃装）,好评,包装完好，还配置了教程，很满意的购物,-,-,2021-06-15
125,许**晴,口味: 白凉粉50g+教程（试吃装）,好评,凉粉总是有点发软，凝结得不怎么好 ,-,-,2021-06-23
126,琪**屋,口味: 白凉粉50g+教程（试吃装）,好评,非常好   今天准备回购   吃光了忘记拍照  下次来追加,-,-,2021-06-21
127,昕**7,口味: 【直播优惠】白凉粉500g+送（6连星星+2连兔子+量杯勺教程,好评,看包装还不错，到底好不好吃了在来追评 ,-,-,2021-06-21
128,t**0,口味: 白凉粉50g+教程（试吃装）,好评,真的很实惠，推荐购买，赶紧冲，下单吧。,-,-,2021-06-19
129,l**a,口味: 【推荐】白凉粉100g*5袋+送（6连星星+量杯勺教程）,好评,第一次做很不错 一次就成型😄,-,-,2021-06-17
130,北**叶,口味: 白凉粉200g+送量杯量勺教程,好评,还不错，，卖家态度很好，物流导致破损，立马重发，，工具也好用，制作非常方便，太适合小白了 ,-,-,2021-06-17
131,银**s,口味: 白凉粉50g+教程（试吃装）,好评,产品不错，物美价廉，很实惠和实体店卖的一样。,-,-,2021-06-25
132,f**8,口味: 白凉粉50g+教程（试吃装）,好评,2天到货，物流给力，看着不错，生产日期4月。,-,-,2021-06-18
133,爱**0,口味: 白凉粉500g+送（量杯量勺教程）,好评,口感味道：口感很好，简单易上手 ,还会回购,-,2021-06-20
134,t**4,口味: 白凉粉50g+教程（试吃装）,好评,自己动手尝试，还是挺好玩的，感觉很神奇，真的自己做凉粉,-,-,2021-06-25
135,j**3,口味: 白凉粉50g+教程（试吃装）,好评,非常的喜欢，自己动手，丰衣足食 ,-,-,2021-06-16
136,开**笑,口味: 白凉粉50g+教程（试吃装）,好评,昨天做了凉风早上就可以吃上了，放些水果味道赞,-,-,2021-06-23
137,美**l,口味: 白凉粉50g+教程（试吃装）,好评,果冻太贵了，买不起，买这个自己做挺好，非常简单 ,-,-,2021-06-23
138,x**a,口味: 白凉粉200g+黑凉粉200g+量杯勺教程,好评,还不错，有4包，量挺多，昨晚做了吃，不错。 ,-,-,2021-06-15
139,t**2,口味: 白凉粉50g+教程（试吃装）,好评,买很多次了，5星好评。 ,-,-,2021-06-21
140,疯**9,口味: 白凉粉50g+教程（试吃装）,好评,回家自己做水果果冻吃哈哈哈,-,-,2021-06-17
141,t**8,口味: 【活动中】白凉粉50g（今日发100g/袋）,好评,特别好。跟教程学.没有学不会的吃完再来回购,-,-,2021-06-23
142,一**5,口味: 【巨划算】白凉粉500g+送（8连鲜花+6连星星+量杯勺教程）,好评,东西不错，送的模具也喜欢,-,-,2021-06-21
143,成**f,口味: 【活动中】白凉粉50g（今日发100g/袋）,好评,给孩子做果冻，自己做的放心,-,-,2021-06-23
144,t**7,口味: 白凉粉100g+送量杯量勺教程,好评,放点水果做水果果冻，孩子喜欢,-,-,2021-06-16
