数据下载时间：2021-07-01 13:55:06 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/589767241381/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,为**1,净含量: 100g 口味: 【新品】免切干裙带菜200g*1袋,好评,到处看到裙带菜的视频，说是很营养，买来给宝宝吃，还不知道怎么样，先给好评吧,-,-,2021-06-23
2,t**买,净含量: 100g 口味: 【每袋仅7.1】干裙带菜100g*5袋,好评,快递物流：非常好。 性价比：非常好。 规格重量：非常好。 口感味道：非常好。  寶貝非常好，與賣家描述一致，貼合度非常高，包裹非常嚴實，裙帶菜乾淨沒有怪味，而且很容易泡發，泡發好的裙帶菜顏色清亮厚度勻稱，做出來的湯味道鮮美，賣家發貨速度很快，物流也非常給力，真的物超所值，非常值得購買！ ,-,-,2021-06-25
3,b**c,净含量: 100g 口味: 【每袋仅7.1】干裙带菜100g*5袋,好评,快递物流：快 性价比：高 规格重量：好 口感味道：棒 ,-,-,2021-06-24
4,x**8,净含量: 100g 口味: 【特惠尝鲜价】干裙带菜100g*1袋,好评,物流好快，昨天买的隔天就收到了，包装精美，打开好清香！份量足！ ,-,-,2021-06-24
5,t**6,净含量: 100g 口味: 【每袋仅8.2】干裙带菜100g*3袋,好评,不知道这么多的好评怎么来的，买了3包送朋友1包自己留了一包，第二次吃了，热水冷水都试了一下，基本上是一半的泡不开，跑不开的口感感觉硬硬的嚼不****解释说是光照不足的事，请问这种情况怎么好意思拿来卖给大家，以上评价绝对是良心评价，请不要用好评误导消费者。 ,谢谢静静帮我解决了问题，可能是我方法不对，建议大家用热水焯下再凉拌。,-,2021-06-24
6,c**0,净含量: 100g 口味: 【每袋仅8.2】干裙带菜100g*3袋,好评,"LYW原来买了一包😊,很干净,但是这个忍不🗽住要写。孩子说颜色翠❄绿,方便快捷。甲状腺🎾医生建议,效果好。本😓人很喜欢,味道也好。♍宝宝超爱吃,我很少写🏠评论,一捏稀烂。比较🏊薄,一包可以吃很久,🐯快递快递就是一个字, ",-,-,2021-06-25
7,b**0,净含量: 100g 口味: 【每袋仅9.4】干裙带菜100g*2袋,好评,同事推荐买的，真的不错,-,-,2021-06-25
8,h**9,净含量: 100g 口味: 【每袋仅8.2】干裙带菜100g*3袋,好评,收到就做了一次汤，抖音上学的，味道很好哟。很容易泡开，十分钟就差不多，口感比海带要嫩，挺好吃的，而且碎的不多，一点点，打开就把碎的泡了，打算暑假给孩子多做点汤补钙。我可不是拖，推荐购买。,-,-,2021-06-25
9,t**8,净含量: 100g 口味: 【加6元购】裙带菜100g*1袋+牛肉粉150g,好评,此用户没有填写评价。,很好吃，十分钟泡发很快，量好足， 今天裙带菜汤搭配油焖荞麦面，完美。。,-,2021-06-06
10,鱼**8,净含量: 100g 口味: 【每袋仅9.4】干裙带菜100g*2袋,好评,不会腥，好吃 ,-,-,2021-06-21
