数据下载时间：2021-06-30 09:45:58 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/606975151309/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,t**0,口味: 原味（250g/盒）,好评,"有桂花淡淡的香气﻿☀,好评！好吃﻿☀,,品质有保证﻿☀,以后再购买！\\oa﻿☀,孩子特别喜欢吃﻿☀,淡淡桂花香﻿☀,味道也很好﻿☀,联系客服让拍生产日期6.1日生产的﻿☀,独立包装吃起来很方便﻿☀",-,-,2021-06-24
2,t**7,口味: 原味（250g/盒）,好评,"味道不错☁,很松软喜欢这个味﻿☀,不会太甜喜欢的亲可以放心购买☁T2~",-,-,2021-06-17
3,z**g,口味: 特惠4盒装【原味+红豆味+红糖味+芝麻味】,好评,都是发霉的 太恶心🤢了,-,-,2021-06-21
4,w**9,口味: 特惠3盒装【原味+红豆味+芝麻味】,好评,发霉，保质期短，没吃完就发霉，客服补发了两盒，但是日期都不是最新的，跟客服说发最新日期的，但是收到的生产了一个星期了。味道一般吧，618凑单买的，客服服务可以，但是商品保质期不好，一下子吃不了那么多的最好别怕，容易发霉，冲着客服服务，勉强不给差评吧,-,-,2021-06-26
5,娜**n,口味: 特惠3盒装【原味+红豆味+芝麻味】,好评,618购物节用了红包拍的12元3盒聪3种味道，发货挺快的，原味和红豆味无论从糕的外观还是味道都一样（客服说没发错货），甜还是蛮甜的，像一种香精的甜，芝麻味有点芝麻香，一盒6包，保质期短要尽快吃 ,-,-,2021-06-22
6,铛**a,口味: 特惠4盒装【原味+红豆味+红糖味+芝麻味】,好评,宝贝收到，由于路途较远，盒子都给压坏了，里面的糕点都压瘪了，给个好评吧，都不容易。,-,-,2021-06-25
7,v**f,口味: 特惠3盒装【原味+红豆味+芝麻味】,好评,收到后食用时有霉味，以后不敢再购买了！\\,-,-,2021-06-22
8,l**7,口味: 红豆味（250g/盒）,好评,新鲜度：桂花糕软糯香甜，淡淡桂花香，很好吃，每盒里面是独立包装，日期也新鲜，满意！🎀 ,-,-,2021-06-19
9,w**藏,口味: 原味（250g/盒）,好评,包装品质：非常好 保质期：新鲜 新鲜度：很好快递也超级快，十分好评，好吃软绵绵的。 ,-,-,2021-06-10
10,佛**灯,口味: 特惠3盒装【原味+红豆味+芝麻味】,好评,口感不错👍不那么甜，理想的味道！ ,-,-,2021-06-25
11,f**7,口味: 原味（250g/盒）,好评,包装品质：包装还可以，就是那种正常的糕点包装，外面纸盒子里面是袋子装的，一个个的 商品分量：分量250克，一盒还行吧？ 保质期：保质期没仔细看 新鲜度：新鲜度感觉不很好 口感味道：口感偏硬，说实话不太符合我口味 ,-,-,2021-06-26
12,t**5,口味: 原味（250g/盒）,好评,口味很好，好吃不贵，品质有保证，推荐 ,-,-,2021-06-21
13,t**4,口味: 特惠4盒装【原味+红豆味+红糖味+芝麻味】,好评,都发霉了,-,-,2021-06-26
14,上**西,口味: 红豆味（250g/盒）,好评,味道不错，很好吃，物流也很快，闺女说让再买点来吃,-,-,2021-06-26
15,t**2,口味: 特惠3盒装【原味+红糖味+抹茶味】,好评,我的也都坏了，都丢了，真是垃圾，都长毛了 ,点错了，给的好评，差劲,-,2021-06-22
16,t**6,口味: 红糖味（250g/盒）,好评,此用户没有填写评价。,家里老人孩子喜欢吃，保质期不长，应该反腐剂不多，所以建议每次买少点！,-,2021-06-22
17,赵**6,口味: 原味（250g/盒）,好评,口感味道：很难吃，很难吃，很干，就吃了一块就不想吃第二块了。见面就表面有点桂花，其余没吃出桂花味道。家里没一个人愿意吃…扔了 ,-,-,2021-06-25
18,q**n,口味: 特惠4盒装【原味+红豆味+红糖味+芝麻味】,好评,桂花糕发来四大包，吃了一小块，味道一般般，包装盒都从里到外都散开了,-,-,2021-06-26
19,岚**君,口味: 原味（250g/盒）,好评,感觉吃起来有点粗和干，但是很香，甜度也刚好很清新不腻 ,-,-,2021-06-24
20,竹**枝,口味: 特惠3盒装【原味3】,好评,传统食品，不腻，口感很好，很好吃，个人最喜欢桂花味的，有些花生碎，特别香,-,-,2021-06-21
21,赵**6,口味: 抹茶味（250g/盒）,好评,很难吃，很难吃，很干，就吃了一块就不想吃第二块了。见面就表面有点桂花，其余没吃出桂花味道。家里没一个人愿意吃…扔了 ,-,-,2021-06-25
22,优**炮,口味: 原味（250g/盒）,好评,不错噢，好吃，哈哈哈哈哈哈哈，挺好哒 ,-,-,2021-06-22
23,试**a,口味: 特惠4盒装【原味+红豆味+红糖味+芝麻味】,好评,买回来十天上霉，不要买,-,-,2021-06-26
24,l**9,口味: 特惠4盒装【原味+红豆味+红糖味+芝麻味】,好评,包装品质：很棒 口感味道：很好吃，孩子也喜欢 ,很好吃，有一盒红糖的放在抽屉里面忘记了 ，打开长毛了…真的是无添加现做啊哈哈哈哈哈哈哈😭,-,2021-06-23
