数据下载时间：2021-07-01 13:23:31 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/593752130189/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,l**8,口味: 鲜肉粽礼盒600g【鲜肉粽150g*4个】,好评,晚上就煮来吃。可以蒸的很软烂，味道还不错⚡，没有添加，☔☀🌈味道出奇的好吃，总体来说还不错。独立真空包装，还是不错的。粽子收到了，都很好吃啊，▶咸蛋黄肉的搭配也很经典了，就是蛋黄扎实、肉也是老老实实的一块瘦肉，包装也没有漏气，在网上买的最满意的一次粽子*#.,-,-,2021-06-21
2,嘉**忱,口味: 实惠散装900g【150g*6，鲜肉4+豆沙2】,好评,可以蒸的很软烂，整体评价：日期很新鲜，说明是好粽叶，晚上就煮来吃。简直超出我的意料，女儿要吃粽子，让我提前有了节日的气氛！给老板点赞，下次还会光临哟！+，晚上就🌺煮来吃。可以蒸的很软🍤烂，日期🕔新鲜，蛋黄📘糯糯的美味，鲜肉棕是👹瘦肉不柴不肥+*#. ,-,-,2021-06-21
3,海**1,口味: 实惠散装900g【150g*6，鲜肉4+豆沙2】,好评,"闻闻还有粽叶的清香💭,很好吃,糯米易消化。☑味道很棒,很软糯,物🐟美价廉,料很绝,晚上🐘就煮来吃,一下就吃完💪了。也便宜,淡淡的香🎁味,感觉像我以前跑泡🕥的玫瑰花茶那味。没有😛添加,味道很好吃,粽🕑叶子是很自热的颜色",-,-,2021-06-26
4,t**0,口味: 鲜肉粽礼盒600g【鲜肉粽150g*4个】,好评,价钱实惠，☁☁☁很好吃。味道还可以，可以蒸的很软烂，闻闻还有粽叶的清香，日期新鲜，整体评价：日期很新鲜，☁☁☁说明是好*.(@粽叶，晚上就煮来吃。简直超出我的意料，女儿吃豆沙的，女儿要吃粽子，☁☁☁让我提前有了节日的气氛！给老板点赞，下次还会光临哟！☁☁☁ ,-,-,2021-06-14
5,脆**饽,口味: 实惠散装900g【150g*6，鲜肉2+红枣2+玫瑰2】,好评,"味道还不错⚡,可以蒸得很软烂。 糯米只有蒸了才好吃。 此外⚡,与大米相比🌃,糯米不易消化。 所以粽子还是蒸的很好。 粽子的叶子非常自热。 无 比如有些粽叶绿到辣眼睛☁,说明是好的粽叶🌄,没有添加🌄,闻到粽叶的清香。 吃过鲜肉+玫瑰的🌃,孩子更喜欢肉🌄,玫瑰的味道更甜！ 大﻿☀,实惠☁,还不错🌅,就是桃李*-🌆",-,-,2021-06-10
6,山**1,口味: 实惠散装900g【150g*6，鲜肉2+红枣2+玫瑰2】,好评,☔☀🌈还是不错的。粽子收到了，一下就吃完了。顺丰快递从东北发过来的，鲜肉棕是瘦肉不柴不肥，☔☀🌈更喜欢红枣﻿馅，☔☀🌈味道出奇的好吃，味道挺不错的*.(@，简直超出我的意料，快递效率挺高，总体来说还不错。独立真空包装，活动价格比较实惠，日期很新鲜 ,-,-,2021-06-13
7,爱**活,口味: 蛋黄玫瑰礼盒600g【150g*4个，蛋黄鲜肉2+玫瑰2】,好评,整体评价：好吃 胀包问题：无 包装品质：很不错 口感味道：香软不粘腻，咸淡适中，大小合适，吃一个，再配点燕麦可以当作早餐了 新鲜度：很新鲜，肉块很大，蛋黄也很香。 ,-,-,2021-06-21
8,陌**y,口味: 实惠散装900g【150g*6，红枣2+玫瑰2+豆沙2】,好评,特别好吃，特别大一顿饭，一个就可以了，东西特别好，价格也挺优惠的，第一次吃到不难吃的玫瑰味，居然还挺好吃的？😍，六个粽子，虽然味道不同，但是共同的是都很好吃⊙▽⊙都吃完了，随便配个图吧！ ,-,-,2021-06-20
9,韩**c,口味: 实惠散装900g【150g*6，鲜肉2+红枣2+玫瑰2】,好评,每年都会买桃李的粽子，🈂他家不管是蛋糕面包，👐月饼粽子，🌌都很好吃啊，🕗粽叶子是很自热的颜色，⏬不像有的粽叶子绿到辣眼，🚃说明是好粽叶，♉没有添加，🍸闻闻还有粽叶的清香，▶咸蛋黄肉的搭配也很经典了，👗物美价廉，📩安排,-,-,2021-06-13
10,x**6,口味: 实惠散装900g【150g*6，红枣2+玫瑰2+豆沙2】,好评,"✨更喜🍁欢红枣馅,可🍁以蒸的很软烂,xc孩子偏﻿✨爱肉的,鲜肉棕是🍃瘦肉不柴不肥,他家不管是蛋糕🍃面包,玫瑰的味道更甜！不像有的粽叶🌸子绿到辣眼,粽子的叶子非常自🍁热,味道还﻿✨可以，更喜欢红枣馅，快递效率挺高，推荐推荐✨ ",-,-,2021-06-21
