数据下载时间：2021-06-28 13:47:51 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/621776237205/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
141,t**4,长度: 3米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,根本查不进去，差评，客服是机器人。,-,-,2021-06-26
142,感**风,长度: 1.5米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,经济实惠,-,-,2021-06-07
143,z**r,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,总体蛮好的，正好需要一根短线，然后是五安培的，所以充电速度应该蛮快，做工质量看上去也蛮不错的。,-,-,2021-05-26
144,琪**4,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,包装精美，物美价廉，很满意的一次购物！,-,-,2021-06-08
145,a**鑫,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,还行 就是线短点,-,-,2021-06-15
146,t**6,长度: 1.5米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,质量不好，不能快充,-,-,2021-06-21
147,t**1,长度: 1米 颜色分类: Type-C/5A快充/象牙白/买一送一2条装,好评,跟原装一样的,-,-,2021-06-01
148,t**3,长度: 1米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,还可以，价格也便宜,-,-,2021-06-25
149,点**坑,长度: 2米 颜色分类: Type-C/5A快充/象牙白/买一送一2条装,好评,先用着，还行,-,-,2021-05-31
150,忧**2,长度: 1.5米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,可以，我放车上用，还挺好,-,-,2021-06-07
151,张**6,长度: 1米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,东西不错的。,-,-,2021-06-13
152,m**7,长度: 2米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,质量很好，收到就开始用了很好 ，祝老板生意兴隆,-,-,2021-06-05
153,辉**哥,长度: 1米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,不错啊需要的可以下单,-,-,2021-05-28
154,h**g,长度: 1米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,收到就试了，充电非常快。,-,-,2021-06-04
155,q**1,长度: 0.25米 颜色分类: Type-C/5A快充/象牙白/1条装,好评,试用了还好，携带方便。,-,-,2021-06-07
156,t**7,长度: 1米 颜色分类: 【活动促销款】Type-c/白色【1条装】,好评,物超所值值得购买,-,-,2021-06-08
