数据下载时间：2021-05-28 21:05:51 功能：看店宝【kandianbao.com】全店宝贝 相关查询网址：https://kandianbao.com/dian/贝因美电器旗舰店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,主图,标题,宝贝id,货号,销售价最低,销售价最高,原价最低,原价最高,折扣率,sku数量,库存,邮费,30天销量,总销量,占全店销量比例,30天销售额,占全店销售额比例,总销售额,收藏数,评价数,PC总分享量,宝贝促销,店铺促销,活动促销,服务保证,一级类目,二级类目,三级类目,宝贝创建时间,宝贝创建时长,下架日期,下架时间,天数,星期,宝贝地址,分析地址,评价标签
1,https://img.alicdn.com/imgextra/i4/2209681510161/O1CN01GotS5k1D3mQRINJai_!!2209681510161.jpg,贝因美婴儿奶瓶消毒器带烘干三合一温奶器消毒器热奶器暖奶器热食,	631721980777,,259.0,289.0,329,359,80.50%,6,29679,0,9,304,0.07%,2439,0.41%,82384,1232,180,0,,,活动中,7天无理由|运费险|蚂蚁花呗|信用卡支付|集分宝,厨房电器,婴童厨房小家电,奶瓶消毒器/消毒锅,,,2021-05-31,21:33:39,3天27分49秒,一,http://item.taobao.com/item.htm?id=631721980777,https://kandianbao.com/item/631721980777/,方便(47);实用(14);质量很好(41);大方(4);功能很齐全(19);外观设计好看(17)
2,https://img.alicdn.com/imgextra/i2/2209681510161/O1CN01ehRdcc1D3mRXidS3j_!!2209681510161.jpg,usb小风扇迷你可充电学生宿舍床上静音办公室桌上便携式随身台夹,	643494272885,,39.9,48.9,88,97,50.41%,6,5930,0,66,66,0.50%,2871,0.49%,2871,48,15,0,,,夏季新品,7天无理由|运费险|蚂蚁花呗|信用卡支付|集分宝,3C数码配件,USB数码周边,USB风扇,,,2021-06-04,12:37:58,6天15时32分8秒,五,http://item.taobao.com/item.htm?id=643494272885,https://kandianbao.com/item/643494272885/, 
3,https://img.alicdn.com/imgextra/i2/2209681510161/O1CN01YpAJMn1D3mRsfprLP_!!2209681510161.jpg,贝因美水龙头净水器前置家用厨房自来水过滤器超滤直饮净化滤水器,	642349618149,QX-L88,39.9,129.9,100,190,68.37%,17,15421,0,5369,6599,41.03%,407507.10000000003,68.88%,500864.10000000003,1988,1065,0,,,热卖促销,7天无理由|运费险|蚂蚁花呗|信用卡支付|集分宝,厨房电器,净水器,净水器,,,2021-05-30,12:44:47,1天15时38分57秒,日,http://item.taobao.com/item.htm?id=642349618149,https://kandianbao.com/item/642349618149/,净水很干净(3);过滤效果合格(19);价钱便宜(39);效果不错(19);使用方便(12);流水太慢了(2)
4,https://img.alicdn.com/imgextra/i1/2209681510161/O1CN01CZz22Z1D3mRZFyBdE_!!2209681510161.jpg,贝因美USB小风扇学生宿舍床上桌面6寸静音卡通便携式办公迷你风扇,	642820939495,,19.8,28.8,50,59,48.81%,18,19109,0,7641,11609,58.40%,178799.40000000002,30.22%,271650.60000000003,2512,2206,0,,,热卖促销,7天无理由|运费险|蚂蚁花呗|信用卡支付|集分宝,3C数码配件,USB数码周边,USB风扇,,,2021-06-01,13:40:18,3天16时34分28秒,二,http://item.taobao.com/item.htm?id=642820939495,https://kandianbao.com/item/642820939495/,风速两档(17);声音很小(49);没有色差(3);挺大(87);品质很高(2);有点不方便(2)
,,,,,,,,,,,,,30天销量总计,,,30天销售额总计,,,收藏数总计,,分享量总计,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13085,,,591616.5,,,5780,,0,,,,,,,,,,,,,,,,
序号,主图,标题,宝贝id,货号,销售价最低,销售价最高,原价最低,原价最高,折扣率,sku数量,库存,邮费,30天销量,总销量,占全店销量比例,30天销售额,占全店销售额比例,总销售额,收藏数,评价数,PC总分享量,宝贝促销,店铺促销,活动促销,服务保证,一级类目,二级类目,三级类目,宝贝创建时间,宝贝创建时长,下架日期,下架时间,天数,星期,宝贝地址,分析地址,评价标签
数据下载时间：2021-05-28 21:05:51 功能：看店宝【kandianbao.com】全店宝贝 相关查询网址：https://kandianbao.com/dian/贝因美电器旗舰店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
