数据下载时间：2021-05-24 13:01:39 功能：看店宝【kandianbao.com】全店宝贝 相关查询网址：https://kandianbao.com/dian/硕藤旗舰店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,主图,标题,宝贝id,货号,销售价最低,销售价最高,原价最低,原价最高,折扣率,sku数量,库存,邮费,30天销量,总销量,占全店销量比例,30天销售额,占全店销售额比例,总销售额,收藏数,评价数,PC总分享量,宝贝促销,店铺促销,活动促销,服务保证,一级类目,二级类目,三级类目,宝贝创建时间,宝贝创建时长,下架日期,下架时间,天数,星期,宝贝地址,分析地址,评价标签
1,https://img.alicdn.com/imgextra/i4/2200835270013/O1CN01EvIv1g1BxzpV01eBj_!!0-item_pic.jpg,适用oppor15充电器闪充数据线手机快速快充头r9 r11 r11s  r17A5 find x2 renoK5 pro插头通用硕藤原装正品,	645416402203,,17.8,36.8,36.8,55.8,65.95%,25,2499999,0,1,1,0.01%,25.400000000000002,0.00%,25.400000000000002,0,0,0,,,新品秒杀|淘金币抵3%,7天无理由|蚂蚁花呗|信用卡支付|集分宝,3C数码配件,手机配件,手机充电器,,,2021-05-28,17:47:39,4天4时46分0秒,五,http://item.taobao.com/item.htm?id=645416402203,https://kandianbao.com/item/645416402203/, 
2,https://img.alicdn.com/imgextra/i3/2200835270013/O1CN012a2bNd1Bxzp7xCmNi_!!2200835270013.jpg,iphone12充电器头适用苹果20w快充PD18w充电头苹果11pro x xr 8闪充数据线插头原装正品xs max手机ipad一套装,	643229496446,,17.0,58.0,37,78,74.36%,20,1999969,0,30,30,0.30%,1002.0000000000002,0.11%,1002.0000000000002,24,5,0,,,新品秒杀|淘金币抵3%,7天无理由|公益宝贝|蚂蚁花呗|信用卡支付|集分宝,3C数码配件,手机配件,手机充电器,,,2021-05-30,16:45:29,6天3时43分50秒,日,http://item.taobao.com/item.htm?id=643229496446,https://kandianbao.com/item/643229496446/, 
3,https://img.alicdn.com/imgextra/i2/2200835270013/O1CN01mw5MtN1BxzoF6ypF4_!!2200835270013.jpg,适用小米10充电器30W快充红米8 note7 k30iK20 5G cc9pro青春版闪充18w头硕藤原装正品QC4小米手机快充数据线,	596805353496,,8.8,197.8,9.8,198.8,99.50%,23,111104,0,614,45335,6.05%,51821.600000000006,5.51%,3826274.0000000005,9424,9188,0,,,新品秒杀|淘金币抵3%,7天无理由|公益宝贝|蚂蚁花呗|信用卡支付|集分宝,3C数码配件,手机配件,手机充电器,,,2021-05-28,23:16:24,4天10时14分45秒,五,http://item.taobao.com/item.htm?id=596805353496,https://kandianbao.com/item/596805353496/,和原装一致(14);充电速度快(81);接口接触很好(17);耐用性很高(8);出门携带方便(2);不是正版(6)
4,https://img.alicdn.com/imgextra/i4/2200835270013/O1CN01wLbHL21Bxzo8HjEc1_!!2200835270013.jpg,适用华为40w充电器p20 mate20 p30 p40pro超级快充荣耀10v20手机5A数据线nova5 7畅享9plus原装正品22.5W插头,	617701471532,,9.8,219.0,10.8,220,99.55%,22,299719,0,9503,50285,93.64%,888340.4400000002,94.38%,4700641.800000001,11150,7810,0,,,新品秒杀|淘金币抵3%,7天无理由|公益宝贝|蚂蚁花呗|信用卡支付|集分宝,3C数码配件,手机配件,手机充电器,,,2021-05-27,11:06:10,2天22时4分31秒,四,http://item.taobao.com/item.htm?id=617701471532,https://kandianbao.com/item/617701471532/,跟原装一样(44);不会发烫(36);充电速度快(177);耐用性很高(13);连接紧密(4);接头很松的(9)
,,,,,,,,,,,,,30天销量总计,,,30天销售额总计,,,收藏数总计,,分享量总计,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10148,,,941189.4400000002,,,20598,,0,,,,,,,,,,,,,,,,
序号,主图,标题,宝贝id,货号,销售价最低,销售价最高,原价最低,原价最高,折扣率,sku数量,库存,邮费,30天销量,总销量,占全店销量比例,30天销售额,占全店销售额比例,总销售额,收藏数,评价数,PC总分享量,宝贝促销,店铺促销,活动促销,服务保证,一级类目,二级类目,三级类目,宝贝创建时间,宝贝创建时长,下架日期,下架时间,天数,星期,宝贝地址,分析地址,评价标签
数据下载时间：2021-05-24 13:01:39 功能：看店宝【kandianbao.com】全店宝贝 相关查询网址：https://kandianbao.com/dian/硕藤旗舰店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
